key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_SPEAKER_Iggy,Iggy,,,イギー,이기,,,,,,Игги,Іггі,伊基,
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_TRYTOLEAVE_0,"[@]Hey, where do you think you're going?!","[@]Hé, tu crois aller où comme ça ?!","[@]Ehi, dove stai andando?!",[@]おい！　どこいくねん！,"[@]이봐, 어디로 가는 거지?!","[@]Hey, ¡¿a dónde crees que vas?!","[@]Eh, ¡¿a dónde te crees que vas?!",[@]Ei! Aonde você pensa que está indo?!,"[@]Hej, a ty gdzie się wybierasz?!","[@]Hey, wo gedenkst du hinzugehen?!","[@]Эй, куда собрался-то?","[@]Гей, куди це ти зібрався?!",[@]嘿！快回来！你要到哪里去！,
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_TRYTOLEAVE_SPEAKER_Iggy,Iggy,,,イギー,이기,,,,,,Игги,Іггі,伊基,
DIALOGUE_PODUNK_CUTSCENES_GUARD_NORTH_MOVE_0,"[@]The curfew has been lifted.[WAIT@]I can't see why travel was ever restricted, though...[WAIT@]Sorry, let me move out of the way.","[@]Ils ont enfin levé la loi martiale.[WAIT@]Ils ont réagi de façon un peu trop excessive, si tu veux mon avis...[WAIT@]Pardon, laisse-moi m'écarter du chemin.","[@]Non c'è più il coprifuoco.[WAIT@]Non capisco perché era vietato viaggiare, però...[WAIT@]Scusa, ti faccio passare.",[@]かいげんれいは　とかれた。[WAIT@]ちょっと　おおげさだったけどな。[WAIT@]おっと　ごめん　いまみちをあけるから。,"[@]이제 통행이 가능하다는 명을 받았어.[WAIT@]왜 통행 제한이 걸렸었는지는 모르겠지만...[WAIT@]미안, 이제 비켜줄게.","[@]Se ha levantado el toque de queda.[WAIT@]Aunque no entiendo por qué se restringieron los viajes...[WAIT@]Lo siento, déjame apartarme del camino.","[@]Se ha levantado el toque de queda.[WAIT@]Aunque no entiendo por qué se restringieron los viajes, en primer lugar...[WAIT@]Perdón, deja que me quite de en medio.","[@]O toque de recolher foi suspenso.[WAIT@]Eu só não sei por que as viagens tinham sido restritas...[WAIT@]Foi mal, deixa eu sair do caminho.","[@]Godzina policyjna została zniesiona.[WAIT@]Nie widzę jednak powodu, dla którego podróżowanie było zabronione...[WAIT@]Przepraszam, już ci schodzę z drogi.","[@]Die Ausgangssperre wurde aufgehoben.[WAIT@]Auch wenn ich nicht verstehe, warum das Reisen überhaupt eingeschränkt wurde ...[WAIT@]Sorry, ich werde aus dem Weg gehen.","[@]Комендантский час отменён.[WAIT@]Хотя я не понимаю, зачем вообще было нужно ограничивать движение...[WAIT@]Да, сейчас уйду с дороги.","[@]Комендантська година скасована.[WAIT@]Не розумію, навіщо взагалі було треба обмежувати рух...[WAIT@]Вибачте, зараз піду з дороги.",[@]宵禁已经解除了。[WAIT@]不过，我真搞不懂当初为什么要限制出行…[WAIT@]抱歉，我让一下路。,
DIALOGUE_PODUNK_CUTSCENES_GUARD_NORTH_MOVE_4,[@]I heard that you can communicate with Telepathy.[WAIT@]Have you heard of all the people talking about you?,"[@]Dis... Il paraît que tu sais utiliser la télépathie ou je ne sais quoi, non ?[WAIT@]Tu as entendu que tout le monde parlait de toi ?",[@]Ho saputo che si può comunicare con la Telepatia.[WAIT@]Hai sentito tutte le persone che parlano di te?,[@]ところで・・・。[WAIT@]おまえ　テレパシーとかが　できるんだってな。,"[@]그건 그렇고, 너 텔레파시 같은 걸 쓸 수 있다던데,[WAIT@]그럼 지금 내가 생각하는 것도 들을 수 있겠네?",[@]Escuché que puedes comunicarte con Telepatía.[WAIT@]¿Has oído a todas las personas que hablan de tí?,[@]He escuchado que puedes comunicarte por Telepatía.[WAIT@]¿Has oído a toda la gente que habla de ti?,[@]Ouvi dizer que você sabe usar Telepatia.[WAIT@]Você ouviu falar que todo mundo está comentando sobre você?,"[@]Słyszałem, że potrafisz komunikować się za pomocą telepatii.[WAIT@]Krążą plotki na twój temat – słyszałeś tych wszystkich ludzi?","[@]Ich habe gehört, dass du mit Telepathie kommunizieren kannst.[WAIT@]Hast du die Gespräche über dich mitbekommen?","[@]Я тут слышал, ты умеешь общаться телепатией.[WAIT@]Ты в курсе, что о тебе только и говорят?","[@]Я тут чув, що ти можеш спілкуватися телепатією.[WAIT@]Усі про тебе тільки і кажуть, ти знав?",[@]我听说你会用心灵感应来交流。[WAIT@]你有没有听到大家都在谈论你呢？,
DIALOGUE_PODUNK_CUTSCENES_GUARD_NORTH_MOVE_6,"[@]Oh right, you probably don't even need to “listen” to them!","[@]Ah oui, bien sûr, tu n'as probablement même pas besoin de les « écouter » !","[@]Ah, giusto, probabilmente non devi neanche “sentirle”!",[@]だいひょうばんだぞ。[WAIT@]この　にんきもの！,"[@]아, 따지자면 “듣는” 건 아니지. 하하!","[@]Oh, cierto, ¡probablemente ni siquiera necesitas “escucharlos”!","[@]Ah, cierto, ¡probablemente ni siquiera necesites «escucharlos»!","[@]Ah, é mesmo, você provavelmente nem precisa “ouvir” falar, né?","[@]No tak, pewnie nawet nie musisz ich „słuchać”!","[@]Ach stimmt, du musst wahrscheinlich nicht mal „zuhören“!","[@]...А, ну разумеется, ты уже в курсе!","[@]А, точно. Тобі ж навіть прислуховуватись не треба!",[@]好吧，这种事情你不需要“听”也知道吧！,
DIALOGUE_PODUNK_CUTSCENES_GUARD_NORTH_MOVE_SPEAKER_Guard,Guard,Garde,Guardia,けいびいん,가드,Guardia,Guardia,Guarda,Strażnik,Wache,Патрульный,Патрульний,警卫,
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_1,"[@]All the canaries in the village are singing again.[WAIT@]I assume you've reunited the lost canary chick to its mother, correct?","[@]Tous les canaris du village se sont remis à chanter.[WAIT@]J'imagine que vous avez ramené le bébé canari à sa maman, c'est ça ?","[@]I canarini nel villaggio cantano di nuovo.[WAIT@]Immagino che hai riportato il pulcino dalla sua mamma, vero?",[@]むらの　カナリアたちが[BR]いっせいに　うたいだしたわ！[WAIT@]ローラを　みつけたのね？,[@]카나리아들이 다시 노래를 부르네.[WAIT@]아기 카나리아와 다시 재회시켜 줬나 보구나.,"[@]Todos los canarios de la villa volvieron a cantar otra vez.[WAIT@]Supongo que has reunido al polluelo con su madre, ¿no es así?","[@]Todos los canarios de la aldea están cantando de nuevo.[WAIT@]Imagino que habéis reunido a la cría perdida con su madre, ¿no?","[@]Todos os canários da vila estão cantando de novo.[WAIT@]Suponho que vocês reuniram o canarinho perdido com a mãe dele, correto?","[@]Wszystkie kanarki w wiosce znów śpiewają.[WAIT@]Zakładam, że udało wam się zjednoczyć zagubionego kanarka z matką?","[@]Alle Kanarien im Dorf singen wieder.[WAIT@]Ich nehme an, ihr habt das vermisste Kanarienküken mit seiner Mutter wiedervereinigt, korrekt?",[@]Канарейки в деревушке снова запели.[WAIT@]Вы вернули птенца маме?,"[@]Канарки в селі знову заспівали.[WAIT@]Як я розумію, ви повернули пташеня до мами?",[@]村里所有的金丝雀又开始唱歌了。[WAIT@]我猜你已经让小金丝雀和妈妈团聚了，没错吧？,
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_3,[@]Yep! We found her on the other side of a crack in the wall.,[@]Ouaip ! On l'a trouvée derrière un trou dans le mur.,[@]Sì! L'abbiamo trovata passando per una crepa nel muro.,[@]ええ！　へいのむこうがわに　いたの。[WAIT@]あのこを　ママのもとに　かえせたわ！,[@]응! 벽 뒤에서 찾았어요.,[@]¡Sip! Encontramos a la madre al otro lado de una grieta en la pared.,[@]¡Sí! Encontramos a la madre al otro lado de una grieta en la pared.,[@]Aham! Achamos ela numa rachadura na parede.,[@]Tak! Znaleźliśmy ją po drugiej stronie szczeliny w ścianie.,[@]Jep! Wir haben sie auf der anderen Seite einer Mauer gefunden.,[@]Ага! Мы нашли её за стеной с большущей трещиной.,"[@]Ага! Ми вискіпали її за стіною, де була тріщина.",[@]没错！我们在墙的另一边找到了她！,
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_4,"[@]Great! I knew you'd find her![WAIT@]Oh, and by the way, the [color]mayor[/color] is itching to see you, [Ninten]...[WAIT@][Pippi], go with [Ninten] and help straighten this out.","[@]Excellent ! J'étais sûre que vous la trouveriez ![WAIT@]Ah, et au fait, le [color]maire[/color] est très impatient de te voir, [Ninten]...[WAIT@][Pippi], va avec [Ninten] et aide-le à régler cette affaire.","[@]Ottimo! Sapevo che ce l'avreste fatta.[WAIT@]Ah, giusto, il [color]sindaco[/color] vuole vederti, [Ninten]...[WAIT@][Pippi], va' con [Ninten] e aiuta a sistemare questa faccenda.",[@]よかったわね！[BR]えらいわ！[Pippi]ちゃん！[WAIT@]そうだ　[Ninten]くん。\n[color]ちょうちょうさん[/color]が　あなたのことを\nさがしていたわよ。[WAIT@][Pippi]ちゃんも　[Ninten]くんと\nいっしょに　いってあげて。,"[@]잘했어! 역시 네가 찾을 줄 알았다니까.[WAIT@]그건 그렇고, 시장이 널 찾고 있는 거 같던데...[WAIT@][Pippi], [Ninten][particle:Ninten:3] 함께 따라가서\n도와줄래?","[@]¡Genial! ¡Sabía que la encontrarían![WAIT@]Oh, por cierto, el [color]alcalde[/color] está deseando verte, [Ninten]...[WAIT@][Pippi], ve con [Ninten] y ayúdalo a arreglar esto.","[@]¡Genial! ¡Sabía que la encontraríais![WAIT@]Ah, por cierto, el [color]alcalde[/color] está deseando verte, [Ninten]...[WAIT@][Pippi], ve con él y ayúdale a zanjar todo este asunto.","[@]Ótimo! Eu sabia que vocês encontrariam ela![WAIT@]Ah, e a propósito, o [color]prefeito[/color] estava doido para te ver, [Ninten]...[WAIT@][Pippi], vá com o [Ninten] e veja o que o prefeito quer.","[@]Świetnie! Wiedziałam, że w końcu się odnajdzie![WAIT@]A tak przy okazji, [color]burmistrz[/color] bardzo chce cię zobaczyć, [Ninten]...[WAIT@][Pippi], pójdź z nim i pomóż mu to wszystko odkręcić.","[@]Großartig! Ich wusste, dass ihr sie finden würdet![WAIT@]Übrigens, der [color]Bürgermeister[/color] sucht nach dir, [Ninten] ...[WAIT@][Pippi], gehe mit [Ninten] und hilf ihm.","[@]Чудесно! Я знала, что вы её найдёте![WAIT@]И кстати, [Ninten], [color]мэру[/color] не терпится с тобой поговорить...[WAIT@][Pippi], пойди с ним — поможешь разобраться.","[@]Чудово! Я знала, що ви її знайдете![WAIT@]До речі, [Ninten], [color]мер[/color] дуже бажає з тобою зустрітися...[WAIT@][Pippi], піди с ним — допоможеш розібратися.",[@]太好了！我就知道你会找到她！[WAIT@]对了[Ninten]，顺便说一下，[color]镇长[/color]正着急想要见你呢。[WAIT@][Pippi]，你跟[Ninten]一起去把这事处理好吧。,
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_7,"[@]Sure thing, mom!","[@]Pas d'problème, Maman !","[@]Certo, mamma!",[@]わかった！,"[@]알겠어요, 엄마!","[@]¡Claro que sí, mamá!","[@]¡Claro que sí, mamá!","[@]Tá bom, mãe!","[@]Jasne, mamo!","[@]Na klar, Mama!",[@]Да не вопрос!,"[@]Звичайно, мам!",[@]好的妈妈！,
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_8,"[@]Come on, [Ninten]! Let's go see the [color]mayor[/color]!","[@]Allez, [Ninten] ! On va voir le [color]maire[/color] !","[@]Forza, [Ninten]! Andiamo dal [color]sindaco[/color]!",[@]さ！　[color]まちやくば[/color]に　むかいましょ！,[@][Ninten]! 어서 [color]시장님[/color]을 만나러 가자!,"[@]¡Vamos, [Ninten]! ¡Vamos a ver al [color]alcalde[/color]!","[@]¡Vamos, [Ninten]! ¡Vayamos a ver al [color]alcalde[/color]!","[@]Vamos, [Ninten]! Vamos lá ver o [color]prefeito[/color]!","[@]Dalej, [Ninten]! Chodźmy do [color]burmistrza[/color]!","[@]Komm, [Ninten]! Lass uns den [color]Bürgermeister[/color] besuchen!","[@]Давай, [Ninten]! Пошли к [color]мэру[/color]!","[@]Давай, [Ninten]! Підемо до [color]мера[/color]!",[@]来吧，[Ninten]！我们去找[color]镇长[/color]吧！,
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_SPEAKER_Mrs._Lindgren,Mrs. Lindgren,Mᵐᵉ Lindgren,Sig.ra Lindgren,リンドグレーンさん,린드그렌 부인,Sra. Lindgren,Sra. Lindgren,Sra. Lindgren,Pani Lindgren,Frau Lindgren,Миссис Линдгрен,Місіс Ліндгрен,林德格伦夫人,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_0,"[@]Look for yourself, all the animals have escaped.[WAIT@]Only this Canary Chick is left.[WAIT@]We found this poor bird alone without its mommy at Canary Village, so we rescued it.[WAIT@]Yeah, I know, we're sort of like heroes.[WAIT@]Anyway, do you want it?","[@]Regarde par toi-même, tous les animaux se sont échappés.[WAIT@]Il ne nous reste que ce bébé canari.[WAIT@]On a trouvé ce pauvre petit oiseau tout seul sans sa maman au village Canari, donc on lui a porté secours.[WAIT@]Ouais, je sais, on est un peu des héros.[WAIT@]Bref, tu le veux ?","[@]Come puoi vedere, tutti gli animali sono scappati.[WAIT@]Resta solo questo Pulcino di canarino.[WAIT@]Abbiamo trovato questo piccolino da solo al Villaggio\nCanarino senza la sua mamma, quindi l'abbiamo salvato.[WAIT@]Lo so, siamo proprio degli eroi.[WAIT@]Comunque, lo vuoi?",[@]みてのとおり　どうぶつたちは\nみんな　にげだしちまった。[WAIT@]いま　いるのは　カナリアのヒナだけだ。[WAIT@]カナリアむらで　おかあさんから　はぐれた\nこのこを　たすけてあげたんだ。[WAIT@]おれって　やさしいだろ？[WAIT@]どうだい？　かうかい？,"[@]동물들이 전부 탈출했어요. 지금이라도 사직서\n낼까요?[WAIT@]다행이라면 저 아기 카나리아라도 남았다는\n거겠네요.[WAIT@]카나리아 마을에서 엄마 없이 혼자 있던 불쌍한\n새입니다.[WAIT@]말할 필요 없어요, 무슨 생각 하는지 압니다.[WAIT@]분양받으시겠어요?","[@]Como puedes ver, todos los animales han escapado.[WAIT@]Sólo queda este Canario bebé.[WAIT@]Encontramos a este pobre pajarito sin su mami en la Villa Canario, así que lo rescatamos.[WAIT@]Sí, lo sé, somos algo así como héroes.[WAIT@]Como sea, ¿lo quieres?","[@]Como puedes ver, todos los animales se han escapado.[WAIT@]Solo nos queda esta Cría de canario.[WAIT@]Encontramos a este pajarito sin su mamá en la Aldea Canaria, así que lo rescatamos.[WAIT@]Sí, lo sé, somos unos héroes.[WAIT@]En fin, ¿lo quieres?","[@]Como pode ver, todos os animais escaparam.[WAIT@]Só sobrou este canarinho aqui.[WAIT@]Achamos este passarinho sem a mãe na Vila Canarinho, então resgatamos ele.[WAIT@]É, eu sei, somos tipo uns heróis.[WAIT@]Enfim, você quer ele?","[@]Sam zobacz, wszystkie zwierzęta uciekły.[WAIT@]Został tylko ten Kanarek.[WAIT@]Znaleźliśmy tego biednego ptaszka samego bez mamy w Wiosce Kanarków, więc go uratowaliśmy.[WAIT@]Nieźli z nas bohaterowie, nie?[WAIT@]W każdym razie, chcesz go?","[@]Schaut selbst, alle Tiere sind geflohen.[WAIT@]Nur dieses Kanarienküken ist noch da.[WAIT@]Wir haben diesen armen Vogel, ohne seine Mutter, im Kanariendorf gefunden, also haben wir es gerettet.[WAIT@]Ja, ich weiß, wir sind gewissermaßen Helden.[WAIT@]Wie auch immer, ihr wollt helfen?","[@]Сами видите: все животные сбежали.[WAIT@]Остался вот только птенчик канарейки.[WAIT@]Бедная пташка потерялась в Канарской деревушке. Она отстала от мамы, и мы решили её спасти.[WAIT@]Так что да, мы своего рода герои.[WAIT@]В общем, хотите птенца?","[@]Самі бачите: всі тварини втекли.[WAIT@]Залишилося ось тільки пташеня канарки.[WAIT@]Бідна крихітка загубилася в Селі канарок, не могла знайти маму. Ми його врятували.[WAIT@]Можна сказати, ми справжні герої.[WAIT@]Ну так що, бажаєте пташеня?",[@]你自己看看吧，动物们都跑光了。[WAIT@]只剩下了这只金丝雀雏鸟。[@]我们在金丝雀村庄里发现了这可怜的小家伙，[BR]它孤零零的，妈妈不在身边，所以就把它救回来了。[WAIT@]是啊，我知道，我们多少算英雄嘛。[WAIT@]无论如何，你想要它吗？,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_5,"[@]Oh, we gotta help it.[WAIT@]It must be so sad without its mommy.","[@]Oh, on doit l'aider.[WAIT@]Il doit être triste sans sa maman.",[@]Dobbiamo aiutarlo.[WAIT@]Deve essere triste senza la sua mamma.,[@]ねぇ　このこを　ママのところに\nとどけて　あげましょうよ。[WAIT@]ママがいなくて　さみしいはずよ。,"[@]훌쩍, 우리가 도와줘야 해...[WAIT@]엄마 새를 얼른 찾아주지 않으면 엄청 슬플 거야...","[@]Oh, tenemos que ayudarlo.[WAIT@]Debe de estar tan triste sin su mami.",[@]Tenemos que ayudarlo.[WAIT@]Debe estar muy triste sin su mami.,"[@]Ah, nós precisamos ajudá-lo![WAIT@]Ele deve estar tão sozinho sem a mamãe.","[@]Och, musimy mu pomóc.[WAIT@]Pewnie jest mu smutno bez mamy.","[@]Oh, wir müssen unbedingt helfen.[WAIT@]Es muss so traurig sein, ohne seine Mutter.","[@]Ах, [Ninten], он хочет к мамочке...[WAIT@]Давай поможем ему!","[@]Ах, нам треба йому допомогти![WAIT@]Воно напевно так сумує за своєю матусею...",[@]哦…我们把这孩子送回它妈妈那里去吧。[WAIT@]见不到妈妈，它一定非常难过。,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_7,"[@]You heard the little girl. Well, how about $55?","[@]Tu as entendu ce qu'a dit la jeune fille. Alors, qu'est-ce que tu dis de 55 $ ?",[@]La ragazzina ha ragione. Ti va bene 55 $?,[@]そのこの　いうとおりだな。\n５５ドルで　かうかい？,[@]자 들었지? 단돈 55달러!,[@]Ya escuchaste a la pequeña niña. ¿Qué tal unos $55?,"[@]Ya has oído a la niña. Bueno, ¿qué tal 55$?","[@]Você ouviu a garota. Então, que tal $55?",[@]Słyszałeś ją! Co powiesz na 55 $?,[@]Du hast die Kleine gehört. Wie wär's mit 55 $?,"[@]Ты её слышал. Может, купите за 55 $?","[@]Чув, що дівчисько каже? Може, купите за 55 $?",[@]你听到那小女孩说的了吧。[WAIT@]那么…[WAIT]55美元怎么样？,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_7-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_7-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_9,[@]You don't have enough money?,[@]Tu n'as pas assez d'argent ?,[@]Non ti bastano i soldi?,[@]おかねが　たりないようだな。,[@]돈이 부족한 거 같네요?,[@]¿No tienes suficiente dinero?,[@]¿No tienes dinero suficiente?,[@]Você não tem o suficiente?,[@]Nie starczy ci pieniędzy?,[@]Ihr habt nicht genug Geld?,[@]У вас нет денег?,[@]У вас немає грошей?,[@]你没有足够的钱？,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_10,"[@]Well, if it's free, do you want it? Then take it!","[@]Bon, et si je te le proposais gratuitement, tu le prendrais ? Allez, vas-y !","[@]Beh, se fosse gratis, lo prenderesti? Tienilo allora!",[@]ただでも　いらないかね？\nもっていきな。,"[@]음, 그냥 드릴게요. 코 묻은 돈은 별로 받고 싶지\n않거든요.","[@]Bueno, si fuera gratis, ¿lo querrías? ¡Entonces tenlo!","[@]Bueno, si fuera gratis, ¿lo querrías? ¡Pues tómalo!","[@]Bem, se for de graça, você quer? Então tome!",[@]A może za friko byś chciał? Bierz!,"[@]Naja und wenn's umsonst ist, wollt ihr's dann?\nDann nehmt's doch!","[@]А хотите бесплатно? Вот, держите!","[@]А хочте безкоштовно? Ось, забирайте!",[@]如果是免费的，你想要吗？那就拿去吧！,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_11,[@]Take care of it. Come see us again!,[@]Prends bien soin de lui. Au plaisir !,[@]Prenditene cura. Alla prossima!,[@]かわいがってね。　ありがとさん。,"[@]잘 키우십쇼, 다시 오픈하면 또 오시고요.",[@]Cuídalo muy bien. ¡Ven a vernos de nuevo!,[@]Cuídalo bien. ¡Vuelve pronto!,[@]Cuide bem dele. Volte sempre!,[@]Zajmij się nim. Do zobaczenia!,[@]Passt gut darauf auf. Besucht uns wieder!,[@]Хорошенько позаботьтесь о нём. Приходите ещё!,[@]Добре дбайте про нього. Приходьте ще!,[@]请好好照顾它，欢迎你的下次光临！,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_12,[@]You got the Canary Chick!,[@]Vous obtenez le Bébé canari !,[@]Hai ottenuto il Pulcino di canarino!,[@]カナリアのヒナを　つれていくことにした！,[@]당신은 아기 카나리아를 분양받았다!,[@]¡Has obtenido el Canario bebé!,[@]¡Has conseguido la Cría de canario!,[@]Você conseguiu o Canarinho Bebê!,[@]Dostałeś Kanarka!,[@]Du hast das Kanarienküken erhalten!,[@]Вы получили птенца канарейки!,[@]Ви отримали пташеня канарки!,[@]你获得了金丝雀雏鸟！,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_13,"[@]Come on, let's go to Canary Village to see if we can find its mom!","[@]Bon, allons au village Canari pour voir si on peut retrouver sa maman !","[@]Forza, andiamo al Villaggio Canarino e cerchiamo la sua mamma!",[@]よーし　カナリアむらに\nママをさがしにいこう！,"[@]자, 이제 엄마 새를 찾으러 카나리아 마을로 가자!","[@]¡Vamos, vayamos a la Villa Canario a ver si nos encontramos a su mamá!","[@]¡Venga, vayamos a la Aldea Canaria a buscar a su mamá!",[@]Vamos para a Vila Canarinho ver se encontramos a mãe dele!,"[@]No dalej, chodźmy do Wioski Kanarków szukać jego mamy!","[@]Komm, lass uns zum Kanariendorf gehen und seine Mutter suchen!",[@]Пойдём поищем его маму в Канарской деревушке!,[@]Підемо пошукаємо його маму в Селі канарок!,[@]快点！我们去金丝雀村庄看看能不能找到她的妈妈！,
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_SPEAKER_Marshal,Marshal,,,マーシャル,마셀,,,,,,Маршал,Маршал,马歇尔,
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_1,"[@]Is she the lost girl, [Pippi]?[WAIT@]Well, that's just great.[WAIT@]I knew that you could fulfill your civic duty.[WAIT@]Applause,[BR]applause...[WAIT@]Here's your reward for your good deed.","[@]C'est [Pippi], la fillette égarée ?[WAIT@]Bon, c'est super.[WAIT@]Je savais que tu accomplirais ton devoir civique.[WAIT@]Bravo,[BR]*clap clap*...[WAIT@]Voilà ta récompense pour cette bonne action.","[@]È lei [Pippi], la ragazzina dispersa?[WAIT@]Fantastico.[WAIT@]Sapevo che avresti seguito il tuo dovere civico.[WAIT@]Bravo,[BR]bravo...[WAIT@]Ecco la tua ricompensa per la tua buona azione.",[@]そのこが　まいごになった\n[Pippi]ちゃんかね？[WAIT@]いやいや　すばらしい。[WAIT@]みどころのある　しょうねんだと\nおもっていたが・・・。[WAIT@]はくしゅ　パチパチパチ・・・。[WAIT@]しょうきんをあげよう　ホレッ。,"[@]자네가 그 요주의 인물인가, [Pippi] 양?[WAIT@]잘했네, [Ninten] 군.[WAIT@]자네가 해낼 줄 알고 있었다네.[WAIT@]박수,[BR]박수...[WAIT@]자, 이건 보수라네. 나쁘지 않게 챙겼으니 확인해\n보게.","[@]¿Esta es [Pippi], la niña perdida?[WAIT@]Bueno, eso es fantástico.[WAIT@]Sabía que podías cumplir tu deber cívico.[WAIT@]Bravo,[BR]*aplauso, aplauso*...[WAIT@]Aquí está tu recompensa por tu buena acción.","[@]¿Esa es [Pippi], la niña perdida?[WAIT@]Fantástico.[WAIT@]Sabía que podrías cumplir con tu deber cívico.[WAIT@]Aplausos,[BR]aplausos...[WAIT@]Aquí tienes tu recompensa por tu buena acción.","[@]Por acaso, essa é a garota perdida, [Pippi]?[WAIT@]Ora, que ótimo.[WAIT@]Eu sabia que você conseguiria cumprir os seus deveres de cidadão.[WAIT@]Palmas,[BR]palmas...[WAIT@]Eis a sua recompensa por um bom trabalho.","[@]Czy to [Pippi]? Ta zagubiona dziewczynka?[WAIT@]Wspaniale![WAIT@]Wiedziałem, że spełnisz swój obowiązek obywatelski.[WAIT@]Brawo,[BR]*klask, klask*...[WAIT@]Oto nagroda za twój dobry uczynek.","[@]Ist sie das vermisste Mädchen, [Pippi]?[WAIT@]Fantastisch![WAIT@]Ich wusste, du würdest deiner Zivilpflicht nachkommen.[WAIT@]Applaus,[BR]Applaus ...[WAIT@]Hier ist deine Belohnung für die gute Tat.","[@]Это [Pippi]? Та самая пропавшая девочка?[WAIT@]Просто замечательно.[WAIT@]Я знал, что вы сможете выполнить свой гражданский долг.[WAIT@]Браво... (Хлоп-хлоп-хлоп.)[WAIT@]Вот вам награда за благое дело.","[@]Це [Pippi]? Та сама зникла дівчинка?[WAIT@]Просто чудово.[WAIT@]Я знав, що ви зможете виконати свій громадянський обов'язок.[WAIT@]Браво... (хлоп-хлоп-хлоп)[WAIT@]Ось ваша нагорода за добру справу.",[@]她就是那个走失的小女孩[Pippi]对吗？[WAIT@]嗯，那真是太好了。[WAIT@]我就知道你能履行身为公民的义务。[WAIT@]鼓掌！[BR]啪啪啪啪…[WAIT@]给你，这是你做好事的奖励哦。[WAIT@]好好收下吧。,
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_6,[@][PartyLead] got $100!,[@][PartyLead] obtient 100 $  !,[@][PartyLead] ha ricevuto 100 $!,[@][PartyLead]は100ドルを　てにいれた！,[@][PartyLead][particle:PartyLead:0] 100달러를 받았다!,[@]¡[PartyLead] obtuvo $100!,[@]¡[PartyLead] ha recibido 100 $!,[@][PartyLead] conseguiu $100!,[@][PartyLead] dostał 100 $!,[@][PartyLead] erhielt 100 $!,[@][PartyLead] получил 100 $!,[@][PartyLead] отримав 100 $!,[@][PartyLead]获得了100美元！,
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_7,"[@]Now that you're here, pretty [Pippi], we can finally call off the search party.","[@]Maintenant que tu es là, ma jolie petite [Pippi], on peut enfin dissoudre l'équipe de recherche.","[@]Ora che sei qui, piccola [Pippi], possiamo far rientrare la squadra di soccorso.",[@][Pippi]ちゃんが　みつかったから\nそうさくたいを　きかんさせることにしよう。,"[@]이제 [Pippi] 양이 왔으니, 수색대를 소집할 수\n있겠군.","[@]Ahora que estás aquí, querida [Pippi], por fin podemos dar por finalizada la búsqueda.","[@]Ahora que estás aquí, mi querida [Pippi], podemos dar por finalizada la búsqueda.","[@]Agora que você está aqui, querida [Pippi], finalmente podemos cancelar a equipe de busca.","[@]Skoro już tu jesteś, słodka [Pippi], możemy wreszcie odwołać poszukiwania.","[@]Jetzt, wo du hier bist, [Pippi], können wir endlich den Suchtrupp auflösen.","[@]Ну, раз ты здесь, милая [Pippi], мы наконец-то можем прекратить твои поиски.","[@]Ну, якщо ти тут, люба [Pippi], ми нарешті можемо припинити твій пошук.",[@]既然你来了，可爱的[Pippi]，我们总算可以把搜救队叫回来了。,
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_8,[@]Ahem.,[@]Hum.,,[@]ウォッホン。,[@]으흠.,[@]Ejem.,[@]Ejem.,[@]Caham.,,[@]Ähem.,[@]Кхм-кхм.,[@]Кхм-кхм.,[@]咳咳。,
