key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
DIALOGUE_MAGICANT_DOROTHY_SPEAKER_Dorothy,Dorothy,,,ドロシー,도로시,,,,,,Дороти,Дороті,多萝西
DIALOGUE_MAGICANT_DRAGON_0,[@]The Dragon slumbers...[W@]It seems to be guarding something.[W@]Challenge the Dragon?,[@]Le Dragon est endormi...[W@]Il semble garder quelque chose.[W@]Défier le Dragon ?,[@]Il Drago sta dormendo...[W@]Pare che stia facendo da guardia a qualcosa.[W@]Vuoi sfidare il Drago?,[@]ドラゴンはねむっている・・・[W@]なにかを　まもっているかのようだ。[W@]ドラゴンに　しょうぶを　いどみますか？,[@]드래곤이 잠들어 있다...[W@]무언가를 지키고 있는 것 같다.[W@]드래곤에게 도전할까?,[@]El Dragón duerme...[W@]Parece estar custodiando algo.[W@]¿Deseas desafiar el dragón?,[@]El Dragón hiberna...\n[W@]Parece que custodia algo.\n[W@]¿Quieres desafiar al Dragón?,[@]O Dragão está dormindo...[W@]Parece estar protegendo alguma coisa.[W@]Desafiar o Dragão?,[@]Śpi tutaj Smok...[W@]Wydaje się czegoś strzec.[W@]Chcesz się z nim zmierzyć?,[@]Der Drache schlummert ...[W@]Er scheint etwas zu bewachen.[W@]Den Drachen herausfordern?,"[@]Дракон спит крепким сном...[W@]Похоже, он что-то охраняет.[W@]Бросить ему вызов?","[@]Дракон спить міцним сном... [W@]Схоже, він щось охороняє. [W@]Кинути йому виклик?",[@]巨龙沉睡着…[W@]它似乎在守护着什么东西。[W@]要挑战巨龙吗？
DIALOGUE_MAGICANT_DRAGON_0-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_DRAGON_0-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Ich will nicht sterben,Нет,Ні,否
DIALOGUE_MAGICANT_DRAGON_1,[@][NINTEN]'s psychic power is short of waking the Dragon.,[@]Les pouvoirs psychiques de [NINTEN] sont insuffisants pour éveiller le dragon.,[@]Il potere psichico di [NINTEN] non è sufficiente per svegliare il Drago.,[@]・・・いまの　[NINTEN]の　PSIでは　まだ[BR]ドラゴンを　めざめさせることは　できない。,[@][NINTEN][particle:NINTEN:0] 드래곤을 깨울 정도의 PSI를 지니지 않았다.,[@]El poder psíquico de [NINTEN] no es suficiente para despertar al Dragón.,[@]El poder psíquico de [NINTEN] no es suficiente para despertar al Dragón.,[@]O poder psíquico de [NINTEN] não é suficiente para despertar o Dragão.,"[@]Moc psychiczna [decline:Ninten:M:1] jest za słaba, by obudzić Smoka.","[@][genitive:NINTEN] psychische Kraft reicht nicht aus, um den Drachen zu wecken.",[@][decline:Ninten:M:2] пока не хватает сил разбудить дракона.,"[@]Психокінез [decline:Ninten:M:1] ще недостатньо сильний, щоб розбудити дракона.",[@][NINTEN]现在的灵能力暂时无法唤醒沉睡的巨龙。
DIALOGUE_MAGICANT_DRAGON_2,[@]It would be unwise to challenge it now.,[@]Ce serait imprudent de le défier pour le moment.,[@]Non è una buona idea sfidarlo per ora.,[@]・・・しょうぶ　できるのは[BR]とうぶんさきに　なるだろう。,[@]지금 도전하는 건 무모하다.,[@]No sería prudente desafiarlo ahora.,[@]No sería prudente desafiarlo ahora.,[@]Não seria prudente desafiá-lo agora.,[@]Starcie z nim teraz nie byłoby mądre.,"[@]Es wäre unklug, den Drachen jetzt zu wecken.","[@]Верно, сейчас было бы не очень мудро бросать вызов дракону.","[@]Здається, зараз було б не дуже мудро кидати виклик дракону.",[@]现在挑战它可不是明智之举。
DIALOGUE_MAGICANT_DRAGON_SPEAKER_Dragon,Dragon,,Drago,ドラゴン,드래곤,Dragón,Dragón,Dragão,Smok,Drache,Дракон,Дракон,龙
DIALOGUE_MAGICANT_DRAGON_THOUGHTS_0,"[@][SL](Mother, [D:6]oh mother...)[/SL][W@][SL](If only once more, [D:6]I dream to play with you again...)[/SL]","[@](Mère, [D:6]oh mère...)[W@](Je rêve de pouvoir jouer encore avec toi, [D:6]ne serait-ce qu'une seule fois...)","[@][SL](Madre, [D:6]oh madre...)[/SL][W@][SL](Anche se solo per una volta, [D:6]sogno di giocare di nuovo con te...)[/SL]",[@][SL](ハハヨ[D:6]　アア　イダイナル　ハハヨ・・・)[/SL][W@][SL](イチドダケデモ[D:6]　マタ　トモニ　アソビタイ・・・)[/SL],"[@][SL](어머니, [D:6]오, 어머니...)[/SL][W@][SL](다시 당신과 함께 놀 수 있길 꿈꾸고 있습니다...)[/SL]","[@][SL](Madre, [D:6]oh madre...)[/SL][W@][SL](Sueño con poder, [D:6]aunque fuera una vez más, volver a jugar contigo...)[/SL]","[@][SL](Madre, [D:6]oh, madre...)[/SL]\n[W@][SL](Aunque solo sea una vez más, [D:6]sueño con volver a jugar contigo...)[/SL]","[@][SL](Mãe, [D:6]oh, mãe...)[/SL][W@][SL](Mesmo que seja uma única vez, [D:6]eu sonho em brincar com você de novo...)[/SL]","[@][SL](Matko... [D:6]O, matko...)[/SL][W@][SL](Marzę o tym, by móc się z tobą pobawić [D:6]choćby jeszcze jeden raz...)[/SL]","[@][SL](Mutter, [D:6]oh Mutter ...[/SL][W@][SL](Wenn auch nur noch ein letztes Mal, [D:6]träume ich davon, nochmal mit dir zu spielen ...)[/SL]","[@][SL](Ах мама, [D:6]мама...)[/SL][W@][SL](Как бы я хотел ещё сыграть с тобою...)[/SL]","[@][SL](Ах мама, [D:6]мама...)[/SL][W@][SL](Як би я хотів ще зіграти з тобою...)[/SL]",[@][SL]（母亲，[D:6]哦，我的母亲…）[/SL][W@][SL]（只有一次也好，[BR][D:6]我好想你，我多希望您能陪我一起玩…）[/SL]
DIALOGUE_MAGICANT_EDGAR_0,[@]Huh? [DELAY]“The outside world?”[WAIT@]What are you talking about?,[@]Hein ? Le « monde extérieur » ?[WAIT@]Mais de quoi tu parles ?,[@]Che? [DELAY]“Il mondo esterno?”[WAIT@]Che stai dicendo?,[@]え？[DELAY]「そと」？[WAIT@]そとのせかいって なんのこったね？,[@]응? “바깥세상”?[WAIT@]무슨 말을 하는 거야?,[@]¿El “mundo exterior”?[WAIT@]¿De qué estás hablando?,[@]¿El «mundo exterior»?\n[WAIT@]¿De qué estás hablando?,[@]Hein? [DELAY]“O mundo lá fora”?[WAIT@]Mas do que é que você está falando?,[@]Co? [DELAY]„Świat zewnętrzny?”[WAIT@]O czym ty mówisz?,[@]Hmm? „Die Außenwelt?“[WAIT@]Wovon rede[if party:plural]t ihr[else]st du[/if] da?,[@]«Внешний мир»?[WAIT@]Какой ещё «внешний мир»?,[@]А? [DELAY]“Зовнішній світ”?[WAIT@]Про що ти?,[@]嗯？[DELAY]“外面的世界？”[WAIT@]你在说什么呀？
DIALOGUE_MAGICANT_EDGAR_SPEAKER_Edgar,Edgar,,,エドガー,에드거,,,,,,Эдгар,Едгар,埃德加
DIALOGUE_MAGICANT_EDWARD_0,"[@]I think you're looking to go further south.[WAIT@]Wait, you’re lost?[WAIT@]Oh, sorry... [DELAY:6]I was directing you to the restroom.[WAIT@]Queen Mary's Fountain is to the northwest.","[@]Oh, tu es perdu[LeadArt6] ? C'est un peu plus au sud.[WAIT@]Ah pardon... [DELAY:6]Je croyais que tu cherchais des toilettes.[WAIT@]Si tu cherches la fontaine de la Reine-Mary, elle est au nord-ouest d'ici.","[@]Credo che tu debba dirigerti più a sud.[WAIT@]Ah, non sai dove andare?[WAIT@]Oh, scusami... [DELAY:6]Pensavo ti servisse il bagno.[WAIT@]La fontana della Regina Mary è a nordovest.",[@]もっと　みなみ。[WAIT@]おっと　みちにまよっていたのかい。[WAIT@]ごめん　ごめん[BR][DELAY:6]いま　おしえたのは　トイレのばしょだった。[WAIT@]クイーンマリーの　いずみなら[BR]ここから　ほくせいに　いくんだよ。,"[@]여기서 남쪽으로 쭉 가시면 돼요.[WAIT@]아, 길을 잃었다고요?[WAIT@]ㅈ-죄송해요![DELAY:6]화장실을 찾고 있는 줄 알았어요...[WAIT@]메리 여왕님의 성이라면 북서쪽에 있어요.","[@]Creo que estás buscando ir más para el sur.[WAIT@]Espera, ¿estás perdido?[WAIT@]Disculpa...[DELAY:6] Estaba guiándote hacia el baño.[WAIT@]La fuente de la Reina Mary esta al noroeste del castillo.","[@]¿Te has perdido? Deberías ir al sur.\n[WAIT@]Oh, perdón... [DELAY:6]Creía que buscabas el baño.\n[WAIT@]La fuente de la reina Mary está al noroeste.","[@]O que você procura fica ao sul.[WAIT@]Ah, você está perdido?[WAIT@]Me desculpe... [DELAY:6]Achei que você queria ir ao banheiro.[WAIT@]A fonte da Rainha Mary fica para noroeste.","[@]Myślę, że powinieneś kierować się dalej na południe.[WAIT@]Czekaj, zgubiłeś się?[WAIT@]Och, przepraszam... [DELAY:6]Kierowałem cię do toalety.[WAIT@]Fontanna Królowej Mary znajduje się na północnym zachodzie.","[@]Ich glaube, [if party:plural]ihr solltet[else]du solltest[/if] weiter südlich schauen.[WAIT@]Moment ... [if party:plural]ihr habt euch[else]du hast dich[/if] verlaufen?[WAIT@]Entschuldige ... [DELAY:6]Ich dachte, [if party:plural]ihr sucht[else]du suchst[/if] eine Toilette.[WAIT@]Der Königinnenbrunnen liegt nordwestlich von hier.","[@][if party:plural]Вы[else]Ты[/if] заблуди[if party:plural]лись[else]лся[/if]? [D]Бери[if party:plural]те[/if] южнее.[W@]А, [if party:plural]стойте[else]погоди[/if], [D:6][if party:plural]вы[else]ты[/if] не в уборную?[W@]Прошу прощения... Фонтан Мэри на северо-западе.","[@]Думаю, тобі потрібно піти ще на південь.[WAIT@]Стій, ти заблукав?[WAIT@]Ох, вибач... [DELAY:6]Я направляв тебе в санвузол.[WAIT@]Фонтан королеви Мері — на північному заході.",[@]我觉得你应该是想往南边更远的地方去吧。[WAIT@]等等，你迷路了吗？[WAIT@]哦，抱歉…[DELAY:6]我刚才是在指洗手间的路来着。[WAIT@]玛丽女王喷泉在西北方向。
DIALOGUE_MAGICANT_EDWARD_SPEAKER_Edward,Edward,,,エドワード,에드워드,,,,,,Эдвард,Едвард,爱德华
DIALOGUE_MAGICANT_FISH_0,[@]Thief![DELAY] That's me treasure!,"[@]Hé, vaurien ![DELAY] C'est mon trésor, ça !",[@]Ladro![DELAY] Quello è il mio tesoro!,[@]コラッ　どろぼう！[DELAY][BR]それ　もって　トンズラさせへんわ！,[@]이 도둑놈![DELAY] 그건 내 보물이다!,[@]¡Ratero![DELAY] ¡Ese e' mi tesoro!,[@]¡Ratero![DELAY] ¡Eçe êh mi teçoro!,[@]Ladrãozinho![DELAY] Esse tesouro aí é meu!,[@]Grabież![DELAY] To mój łup!,[@]Halunke![DELAY] Dit is' mien Schatz!,"[@]А ну стой, вар-р-рюга!",[@]Злодій![DELAY] Плавці геть від мого скарбу!,[@]贼！[DELAY]那可是老子的宝贝！
DIALOGUE_MAGICANT_FISH_1,"[@]I've spent ages lookin' fer it![WAIT@]Give back me booty right this instant, I say!","[@]Ça fait une paye que j'le cherche ![WAIT@]Rends-moi mon butin immédiatement, que j'te dis !",[@]Ci ho messo secoli a trovarlo![WAIT@]Ridammelo subito!\n,[@]みつけるまで　なんねん　かかったとおもうねん！[WAIT@]つりばりを　かえせ！,[@]그걸 찾아내기까지 몇 년을 헤맸는지 아나![WAIT@]당장 내 전리품에서 손때라!,[@]¡Lleo' una eternia' buscándolo!\n[WAIT@]¡Dame mi tesoro ahora mimo'!\n,[@]¡Yebo una etênnidá bûccándolo!\n[WAIT@]¡Debuérbeme er botín aora mîmmo!\n,[@]Eu passei uma eternidade atrás dele![WAIT@]Trate de me devolvê-lo agora mesmo!,"[@]Tyleż tego szukałem![WAIT@]Oddajże moją zdobycz, kurde bele!","[@]Ick heb' Johre gebraucht, ihn zu finden![WAIT@]Gib ihn gliek wieder her!",[@]Я тысщу лет его искал![WAIT@]А ну отдай!,"[@]Я роками шукав цей гачок![W@]А-ну віддавай його, сухопутний щур!",[@]老子花了大把的时间才找到它！[WAIT@]立马把宝贝给老子还回来，听见没有！
DIALOGUE_MAGICANT_FISH_2,[@]Oh me barnacles![WAIT@]It'll take me days- [DELAY:6]maybe even years to find it!,[@]Par mes vieilles écailles ![WAIT@]Ça va m'prendre des jours [DELAY:6]et puis p'tet même des années pour le r'trouver !,[@]Corpo di mille balene![WAIT@]Mi ci vorranno giorni- [DELAY:6]magari anni per trovarlo!\n,[@]なにしてくれてんねん！[WAIT@]わしの　めのうのつりばりを　おとしおって！[BR]またみつけるまで　なんねんかかることか！,[@]맙소사![WAIT@]이 끝없는 곳에서 저걸 다시 찾으려면 며칠은커녕![DELAY:6] 몇 년도 더 걸릴지 모른단 말이다!,[@]¡Santo' bacalao'!\n[WAIT@]¡Voy a tardar dia'-[DELAY:6] o incluso año' en volve' a encontrarlo!,[@]¡Me cagüen la mâh çalá!\n[WAIT@]¡Biá tardâh díâh-[DELAY:6] o incluço añô en encontrâl-lo!,[@]Santa barracuda![WAIT@]Eu vou levar dias... [DELAY:6]ou talvez anos para encontrá-lo!,"[@]Do stu beczek zwietrzałego prochu![WAIT@]Zajmie mi to dni- [DELAY:6]a może i lata, zanim go znajdę!","[@]So 'n Dreck![WAIT@]Dat wird mick Tage- [DELAY:6]villicht Johre kosten, üm ihn zu finden!",[@]Якорь мне в бухту![WAIT@]Это ж мне теперь несколько дней... [DELAY:6]несколько ЛЕТ его искать!,"[@]Тисяча чортів!\n[WAIT@]Мені знадобляться тиждні...[DELAY:6] ні, місяці...[DELAY:6] щоб знайти його знову!",[@]噢，我嘞个波塞冬啊！[WAIT@]老子得花上好几天——[DELAY:6]说不定好几年才能找到它！
DIALOGUE_MAGICANT_FISH_3,"[@]Gyarrrg![DELAY] Yer gonna get it now, lad![WAIT@]I'm the guardian of these depths![WAIT@]I'll make ya walk the plank, ya hear?!","[@]Grrrah ![DELAY] Tu vas l'regretter, blanc-bec ![WAIT@]C'est moi qui règne sur ces eaux ![WAIT@]J'vais t'faire passer à la planche, tu m'entends ?!","[@]Arrr![DELAY] Mozzo di cambusa, adesso le prendi![WAIT@]Sono il guardiano di queste acque![WAIT@]Ti scaravento in mare!\n",[@]ギャギョギョ！[DELAY]　ぜったいにゆるさへんわ！[BR][WAIT@]われこそは　この　ちかたいがのぬし！[WAIT@]そして　そのいかりに　ふれたものは・・・[BR]ぜったいに　ようしゃせぬ！,"[@]그야아악![DELAY] 이젠 네 목숨은 없는 것이나 마찬가지다, 애송이![WAIT@]난 이 심층의 수호자![WAIT@]널 판자 위로 끌고 가 바다에 처박아 주마![WAIT@]모두 잠수 준비!","[@]¡Guarrrg![DELAY] ¡Ahora si te lo buscate', mi niño![WAIT@]¡Soy el guardián de esta' profundidae'![WAIT@]Te haré caminar por la tabla, ¡¿me escuchate'?!","[@]¡Aaarrrg![DELAY] ¡Te bâ a enterâh, grumete!\n[WAIT@]¡Çoy er guardián de lâ profundidadê!\n[WAIT@]¡Te bia açêh andâh por la tabla, ¿te enterâ?!","[@]Arrr![DELAY] Você vai ver, seu cão sarnento![WAIT@]Eu sou o guardião destas profundezas![WAIT@]Vou te botar para andar na prancha, fui claro?!","[@]Grrrrr![DELAY] No toś się doigrał, młody![WAIT@]Jestem strażnikiem tych głębin![WAIT@]Zaraz wylądujesz za burtą, słyszysz?!","[@]Gyarrrg![DELAY] Nu kriggst du dat zurück, mien Jung![WAIT@]Ick bün der König düsser Tiefen![WAIT@]Op de Planken mit dir!","[@]Н-н-ну, сорванец,[DELAY:6] я тебя сщас так пришвартую —[BR]мало не покажется!..[WAIT@]Я, чтоб ты знал, — хранитель этих вод![WAIT@]Готовься на дне раков кормить!","[@]Гяр-р-рррг![D] Ну зараз ти в мене отримаєш, юнго!\n[W@]Я — охоронець цих глибин!\n[W@]Відправлю тебе на дні раків годувати, чуєш?!",[@]嘎啊啊啊！[DELAY] 你小子这下要倒霉了！[WAIT@]老子可是这片深水区的守护者！[WAIT@]看老子不把你扔进海里喂鱼，听见没有？！
DIALOGUE_MAGICANT_FISH_4,"[@]Back fer another lesson, eh? [WAIT@]Gyarrg! [DELAY:6]I'll make ya pay a thousand times fer makin me lose that Onyx Hook!","[@]T'es revenu t'prendre une leçon, hein ?[WAIT@]Grrah ! [DELAY:6]J'vais te l'faire payer mille fois d'm'avoir fait perdre mon Crochet onyx !","[@]Non ti è bastata la prima volta, canaglia? [WAIT@]Arr! [DELAY:6]La pagherai salata per avermi rubato quell'Amo d'onice!\n",[@]ギャギョギョ！[WAIT@]こりずに　また　きたのか？[DELAY:6][BR][C]めのうのつりばり[/C]を　なくしたせきにん[BR]とらせたるわ！,[@]또 한 수 배우러 왔나? [WAIT@]그야르르! [DELAY:6]내 미노 낚싯바늘을 잃어버리게 한 대가를 천 배로 갚게 해주마!,"[@]Volviste por ma', ¿eh? [WAIT@]¡Guarrg! [DELAY:6]¡Te haré paga' mil y una vece' por hacerme perde' mi Gancho onix!","[@]¿Bienê a por mâh, eh? [WAIT@]¡Aarrrg! [DELAY:6]¡Lo bâ a pagâh mu caro por açerme perdêh el Ançuelo de ónî!\n","[@]Quer repetir a dose, é? [WAIT@]Arrr! [DELAY:6]Você tem uma dívida eterna comigo por me fazer perder aquele Gancho de Ônix!","[@]Raz ci nie wystarczyło, co? [WAIT@]Grrrrr! [DELAY:6]Zapłacisz po stokroć za zgubienie mojego Onyksowego Haka!","[@]Noch nich genug geharrt?[WAIT@]Gyarrg! [DELAY:6]Dat werd' ick dir tusend Mal heimzahlen, dat du mir den Onyx-Haken gestohlen hast!","[@]Что, мало тебе было? [WAIT@]Ничего! [DELAY:6]Ты мне за агатовый крюк ещё тысщу раз заплатишь!","[@]Знову прийшов спробувати удачі, га?[WAIT@]Гярррг! [DELAY:6]Я помщу тобі тисячу разів та те, що ти відібрав у мене Агатовий гачок!",[@]又来讨揍了是吧，嗯？[WAIT@]嘎嘎！[DELAY:6]害老子弄丢了那个缟玛瑙钩，我要让你千倍偿还！
DIALOGUE_MAGICANT_FISH_5,[@]AIIIE!!![D:3]I CAN'T SWIIIIIII-,[@]AAAH !!! [D:3]J'SAIS PAS NAGEEEE–,[@]AIUTOOO!!![D:3] NON SO NUOT-\n,[@]ま　[DELAY]ま　[DELAY]まってくれ！[D:3][BR]ワシ　およげへんのんや！！！,[@]끄아아악!!![D:3] 수영은 할 줄 모르으으으-,[@]¡¡¡ME LLEVA LA QUE ME LLEVA!!![D:3] ¡¡¡NO SÉ CÓMO NADÁA-!,[@]¡¡¡AAAAH!!![D:3] ¡QUE NO ÇÉ NADÂÂÂH-!,[@]AAAH!!![D:3] EU NÃO SEI NADAAAR...,[@]AIIIE!!![D:3] NIE POTRAFIĘ PŁYWAAAAA-,[@]AIIIEE!!![D:3] ICK KANN NICH SCHWIIII-,[@]A-А-ААА!!! [D:3]Я НЕ УМЕЮ ПЛА-А-А...,[@]A-А-ААА!!![D:3] Я НЕ ВМІЮ ПЛАВАААА—,[@]啊啊啊！！！[D:3]我飞——[D:10][BR@]不———
DIALOGUE_MAGICANT_FISH_6,"[@](Blub, blub...)[WAIT@]Next time we cross paths,[DELAY:3] I'll make chum outta ya!!","[@](Bloup, bloup...)[WAIT@]La prochaine fois qu'on s'croisera,[DELAY:3] j'te réduirai en miettes de thon !!","[@](Glu, glu...)[WAIT@]La prossima volta che ti rivedo,[DELAY:3] ti trasformo in un fritto misto!!\n",[@](ゴボボボ・・・)[WAIT@]ギャギョギョ！[DELAY:3]つぎまでに　おぼえてやがれ！！,"[@](보글, 보글...)[WAIT@]다음에 또 마주치면, [DELAY:3]네놈을 물고기 밥으로 만들어 주겠다!","[@](Glub, glub...)[WAIT@]Pa' la próxima que te vea,[DELAY:3] ¡¡te voa' hacer cebo pa' lo pece'!!","[@](Glup, glup...)\n[WAIT@]¡La próççima bêh que te bea,[DELAY:3] te biá dâh la der purpo!","[@](Glub, glub...)[WAIT@]Na próxima,[DELAY:3] vou fazer picadinho de peixe de você!","[@](Gul, gul...)[WAIT@]Jeśli cię znowu spotkam,[DELAY:3] zrobię z ciebie paszę dla ryb!!","[@](Blubb, blubb ...)[WAIT@]Dat nächste Mal[DELAY:3] mack ick dir de Hintern heiß!","[@](Буль-буль...)[WAIT@]Ну держись,[DELAY:3] мы с тобой ещё поквитаемся!","[@](Буль, буль...)[WAIT@]Ну, тримайся![D:5] Наступного разу я тебе на наживку пущу!!",[@]（咕嘟，咕嘟…）[WAIT@]下次要是再让老子碰到你，[BR][DELAY:3]老子非把你剁碎了喂鱼不可！！
DIALOGUE_MAGICANT_FISH_SPEAKER,The Fish,Roi des profondeurs,Il Pesce,ちかたいがのぬし,심층 해안의 주인,La Piraña,Er Piraña,O Bacalhau,Ta Ryba,Der Tiefenkönig,Рыба!,Риба!,渊流之主
DIALOGUE_MAGICANT_FLYINGMAN_1,[@]I am Flying Man. My destiny is to help you.[WAIT@]Is it time for me to fulfill my duty?,[@]JE SUIS GARUDA. JE SERAI VOTRE FORCE.[WAIT@]C'EST LA RAISON POUR LAQUELLE JE SUIS NÉ.[WAIT@]EST-IL TEMPS POUR MOI D'ACCOMPLIR MON DEVOIR ?,[@]Sono Flying Man. Il mio destino è aiutarti.[WAIT@]È giunta l'ora di compiere il mio dovere?,[@]ワタシハ ふらいんぐまん。[BR]アナタノ チカラニナル　タメニ　ウマレテキタ。[WAIT@]ワタシヲ　ツレテイッテ　クレマスカ？,[@]나는 플라잉 맨. 내 운명은 너를 돕는 것이다.[WAIT@]이제 사명을 다할 때가 되었나?,[@]Yo soy Flying Man. Mi destino es protegerte.[WAIT@]¿Es hora de que cumpla con mi deber?,[@]Soy el Hombre Volador. Mi destino es protegeros.\n[WAIT@]¿Ha llegado el momento de cumplir con mi deber?,[@]Eu sou o Homem Voador. É meu destino é te ajudar.[WAIT@]Chegou a hora de cumprir o meu dever?,"[@]Jestem Latający Pan. Moim przeznaczeniem jest ci pomóc.[WAIT@]Czy nadszedł czas, abym wypełnił swój obowiązek?","[@]Ich bin der Fliegende Mann! Ich werde Eure Stärke sein![WAIT@]Dies ist der Grund, warum ich geboren wurde![WAIT@]Ist es Zeit für mich, mein Schicksal zu erfüllen?",[@]Я Полётчик. Моё предназначение — помогать вам.[WAIT@]Позволите ли вы мне исполнить свой долг?,[@]Я Льотчик. Мета мого існування — допомогти тобі.[WAIT@]Чи настав час виконати мій обов’язок?,[@]我是飞人，我的使命就是帮助你。[WAIT@]准备好让我履行职责了吗？
DIALOGUE_MAGICANT_FLYINGMAN_1-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_FLYINGMAN_1-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_FLYINGMAN_2,"[@]I heard that my brother died honorably in combat.[WAIT@]With all the love in our hearts, he was given a proper burial in our cemetery.[WAIT@]Would you give me the pride to take his place and stand by you now?",[@]J'AI APPRIS QUE MON FRÈRE ÉTAIT TOMBÉ AU COMBAT DE MANIÈRE HONORABLE.[WAIT@]IL A ÉTÉ ENTERRÉ DIGNEMENT.[WAIT@]C'EST MAINTENANT MON TOUR.[WAIT@]M'ACCORDEREZ-VOUS L'HONNEUR DE ME BATTRE À VOS CÔTÉS ?,"[@]Ho sentito che mio fratello è morto con onore in battaglia.[WAIT@]Con tutto l'amore nei nostri cuori, lo abbiamo seppellito nel nostro cimitero.[WAIT@]Mi daresti l'onore di prendere il suo posto e stare al tuo fianco?",[@]アニハ　タタカイニオイテ[BR]ウツクシク　タオレタト　キキマス。[WAIT@]ハカヲ　タテテ　テアツク　トムライマシタ。[WAIT@]ツギハ　ワタシガ　チカラニナルトキ　デショウカ？,"[@]내 아우가 전장에서 명예롭게 전사했다는 소식은 들었다.[WAIT@]이제 그는 많은 이들의 애도 속에서 안식을 취할 거다.[WAIT@]하지만 내가 그 자리를 대신하여 자네를 보좌한다면, 아우 역시 자랑스러워하겠지.","[@]Escuché de que mi hermano ha muerto honorablemente en batalla.[WAIT@]Con todo el amor de nuestro corazón, le dimos sepultura digna en nuestro cementerio.[WAIT@]¿Me darías el orgullo de tomar su lugar y estar a tu lado?",[@]Me he enterado de que mi hermano cayó con honor en combate.\n[WAIT@]Le rendimos homenaje con un funeral digno y todo nuestro cariño.\n[WAIT@]¿Me haríais el honor de ocupar su lugar y permanecer[BR]a vuestro lado?,"[@]Ouvi dizer que meu irmão morreu honradamente em combate.[WAIT@]Com todo o amor em nossos corações, demos um sepultamento digno a ele em nosso cemitério.[WAIT@]Você me daria o orgulho de tomar o lugar dele e lutar ao seu lado agora?","[@]Doszły mnie słuchy, że mój brat poległ w walce.[WAIT@]Daliśmy mu należyty pogrzeb na naszym cmentarzu, z miłością w naszych sercach.[WAIT@]Czy dałbyś mi zaszczyt zastąpienia go w jego służbie?","[@]Ich erhörte, mein Bruder sei ehrenvoll in der Schlacht gefallen![WAIT@]Er wurde auf unserem Friedhof begraben und hat eine herzergreifende Bestattung erhalten![WAIT@]Würdet Ihr mir die Ehre erweisen, seinen Platz bei Euch einzunehmen?",[@]Мой брат пал в честном бою.[WAIT@]Он был достойно похоронен возле нашего дома.[WAIT@]Пришёл мой час служить.[WAIT@]Разрешите мне занять его место и стать вашим спутником?,"[@]Я чув, що мій брат загинув у хороброму бою.[WAIT@]З усією любов’ю, що була у наших серцях, ми захоронили його на нашому цвинтарі.[WAIT@]Чи даси ти мені честь зайняти його місце, поруч з тобою?",[@]听说我的兄弟在战斗中光荣牺牲了。[WAIT@]带着我们心中的所有爱，他被妥善安葬在我们的墓园。[WAIT@]你愿意给我这份荣耀，让我代替他站在你身边吗？
DIALOGUE_MAGICANT_FLYINGMAN_2-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_FLYINGMAN_2-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_FLYINGMAN_3,[@]I cannot wait to serve you.,[@]IL ME TARDE DE VOUS SERVIR.,[@]Non vedo l'ora di servirti.,[@]ワタシモ　ハヤク[BR]アナタノ　オテツダイガ　シタイ。,[@]따르고 싶지만...,[@]No puedo esperar para servirte.,[@]Deseo serviros con toda mi alma.,[@]Mal posso esperar para servi-lo.,"[@]Nie mogę się doczekać, by ci służyć.","[@]Ich kann es nicht erwarten, Euch zu dienen!",[@]Рад служить.,[@]Завжди готовий.,[@]我已经迫不及待了。
DIALOGUE_MAGICANT_FLYINGMAN_SPEAKER_FlyingMan,Flying Man,Garuda,,フライングマン,플라잉 맨,,Hombre Volador,Homem Voador,Latający Pan,Fliegender Mann,Полётчик,Льотчик,飞人
DIALOGUE_MAGICANT_FLYINGMAN_4,[@]Flying Man joined your party!,[@]Garuda rejoint l'équipe !,[@]Flying Man si unisce al tuo gruppo!,[@]フライングマンと　いっしょに　いくことになった！,[@]플라잉 맨이 파티에 합류했다!,[@]¡Flying Man se unió a tu equipo!,[@]¡El Hombre Volador se ha unido al grupo!,[@]Homem Voador juntou-se à equipe!,[@]Latający Pan dołączył do twojej drużyny!,[@]Der Fliegende Mann trat deinem Team bei.,[@]Полётчик присоединился к команде!,[@]Льотчик приєднався до команди!,[@]飞人加入了队伍！
