key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
DIALOGUE_PODUNK_MAYOR_HELP_10,[@]How could you do this to me?!,[@]Comment peux-tu me faire ça ?!,[@]Come puoi farmi una cosa simile?!,[@]えっ　いってくれるか。/nたすけだして　くれるってか。[WAIT@]いきてかえって　きみは　えいゆう！[WAIT@]からだのぐあいさえよければ\nわたしも　いくんだけど・・・。,[@]다 장난이라네. 하하.,[@]¡¿Cómo puedes hacerme esto a mí?!,[@]¡¿Cómo puedes hacerme esto a mí?!,[@]Como você pôde fazer isso comigo?!,[@]Jak mogłeś mi to zrobić?!,[@]Wie kannst du mir das antun?!,[@]Как вы можете так со мной поступать?!,[@]Як ви можете так зі мною чинити?!,[@]你怎么能这样对我…,
DIALOGUE_PODUNK_MAYOR_HELP_SPEAKER_Mayor_Goodman,Mayor Goodman,Maire Goodman,Sindaco Goodman,グッドマンちょうちょう,굿맨 시장,Alcalde Goodman,Alcalde Goodman,Prefeito Gentili,Burmistrz Goodman,Bürgermeister Goodman,Мэр Гудмен,Мер Гудмен,古德曼镇长,
DIALOGUE_PODUNK_MAYOR_REPORT_0,"[@]So, have you taken care of the [color]zoo[/color] yet?","[@]Alors, ça y est, tu t'es occupé du [color]zoo[/color] ?","[@]Perciò, hai finito con la faccenda dello [color]zoo[/color]?",[@][color]どうぶうえん[/color]のじけんは　まだかね？,[@][color]동물원[/color] 관련 건은 아직인가?,"[@]Entonces, ¿te encargaste del asunto del [color]zoológico[/color]?","[@]Entonces, ¿te has ocupado ya de lo del [color]zoo[/color]?","[@]Então, você já resolveu a situação do [color]zoológico[/color]?",[@]Czy zająłeś się już [color]zoo[/color]?,"[@]Also, du hast dich schon um den [color]Zoo[/color] gekümmert?","[@]Итак, вы уже занялись [color]зоопарком[/color]?","[@]Що ж, ви вже зайнялися [color]зоопарком[/color]?",[@]所以你解决[color]动物园[/color]发生的事了吗？,
DIALOGUE_PODUNK_MAYOR_REPORT_SPEAKER_Mayor_Goodman,Mayor Goodman,Maire Goodman,Sindaco Goodman,グッドマンちょうちょう,굿맨 시장,Alcalde Goodman,Alcalde Goodman,Prefeito Gentili,Burmistrz Goodman,Bürgermeister Goodman,Мэр Гудмен,Мер Гудмен,古德曼镇长,
DIALOGUE_PODUNK_MAYOR_SIDE_DESK_0,[@]Do you mind speaking to me in front of my desk?,[@]Ça ne te dérangerait pas de me parler devant mon bureau ?,[@]Ti dispiace parlarmi dall'altro lato della scrivania?,[@]まえから　はなしてくれない？,[@]내 책상 앞에서 얘기할 수는 없겠나?,[@]¿Te importaría hablar conmigo frente a mi escritorio?,[@]¿Te importaría hablar conmigo delante de mi escritorio?,[@]Se importa de falar comigo na frente da minha mesa?,[@]Czy może pan porozmawiać ze mną przed moim biurkiem?,[@]Könntest du mich bitte vorm Tisch ansprechen?,"[@]Может, вы поговорите со мной за моим столом?","[@]Може, ви поговорите зі мною за моїм столом?",[@]你能到我的办公桌前来跟我说话吗？,
DIALOGUE_PODUNK_MAYOR_SIDE_DESK_SPEAKER_Mayor_Goodman,Mayor Goodman,Maire Goodman,Sindaco Goodman,グッドマンちょうちょう,굿맨 시장,Alcalde Goodman,Alcalde Goodman,Prefeito Gentili,Burmistrz Goodman,Bürgermeister Goodman,Мэр Гудмен,Мер Гудмен,古德曼镇长,
DIALOGUE_PODUNK_MAYOR_ZOO_FREED_0,"[@]Why if it isn't our hero, [Ninten]?[WAIT@]Now that the commotion at the zoo is over, the bridge at the [color]northeast[/color] of town is now open.","[@]Oh, revoilà notre héros [Ninten] ![WAIT@]Maintenant que l'incident au zoo est clos, le pont au [color]nord-est[/color] de la ville est libre d'accès.","[@]Ma guarda, il nostro eroe [Ninten]![WAIT@]Ora che la situazione allo zoo si è risolta, il ponte a [color]nordest[/color] della città è attraversabile.",[@]おお　えいゆうの　[Ninten]くん。[WAIT@]どうぶつえんのけん　ごくろうであったね。\nかいげんれいを　とくことにしたよ。,[@]이거 이거 우리의 영웅 [Ninten] 군 아닌가?[WAIT@]동물원 건이 끝났으니 마을 [color]북동쪽[/color]에 있는 다리로\n지나갈 수 있다네.,"[@]¿Que sería sin nuestro héroe, [Ninten]?[WAIT@]Ahora que la conmoción del zoológico ha acabado, el puente en el [color]noroeste[/color] de la ciudad está abierto.","[@]¡Pero si es nuestro héroe, [Ninten]![WAIT@]Ahora que la situación en el zoo se ha calmado,\nel puente al [color]noreste[/color] del pueblo está abierto.","[@]Ora, se não é o nosso herói, [Ninten]![WAIT@]Agora que a situação no zoológico acabou, a ponte a [color]nordeste[/color] da cidade está aberta.","[@]Czyż to nie nasz bohater, [Ninten]?[WAIT@]Teraz, gdy zamieszanie w zoo dobiegło końca, most w [color]północno-wschodniej[/color] części miasta jest już otwarty.","[@]Na, wenn das nicht unser Held, [Ninten], ist?[WAIT@]Jetzt, wo der Aufruhr im Zoo vorüber ist, ist die Brücke im [color]Nordosten[/color] der Stadt offen.","[@]А вот и [Ninten] — народный герой![WAIT@]Теперь, когда вопрос с зоопарком улажен, —\nмы снова открываем [color]северо-восточный мост[/color].","[@]А ось і наш герой, [Ninten]![WAIT@]Тепер, оскільки інцидент у зоопарку закінчився, наш [color]північно-східний міст[/color] знову відчинений.",[@]哎呀，这不是我们的大英雄[Ninten]吗？[WAIT@]既然动物园的骚乱已经平息了，小镇[color]东北方[/color]的那座桥现在也可以通行了。,
DIALOGUE_PODUNK_MAYOR_ZOO_FREED_2,"[@]By the way... You have some tiger droppings on your clothes.[WAIT@]Haha, just joking. Now run along, kid.","[@]Au fait... Tu as de la crotte de tigre sur tes vêtements.[WAIT@]Haha, je plaisante. Bon, maintenant du balai, gamin.","[@]Comunque, se non te ne fossi accorto... hai i vestiti sporchi di escrementi di tigre.[WAIT@]Scherzo! Ora va', ragazzo.",[@]おや　ふくに　トラのフンが　ついてるよ\nあ　うそうそ。[WAIT@]こんどは　なにも　あげるものがないが・・・。\nワハハハハ！,"[@]근데... 옷에 호랑이 똥이 좀 묻었군.[WAIT@]하하, 농담일세. 농담.","[@]Por cierto... tienes baba de tigre en tu ropa.[WAIT@]Ja, ja, estaba bromeando. Ahora vete, niño.","[@]Por cierto... tienes excrementos de tigre en la ropa.[WAIT@]Ja, ja, era broma. Ahora, largo.","[@]A propósito... Tem cocô de tigre na sua camiseta.[WAIT@]Haha, é brincadeira. Vá em paz.","[@]Przy okazji... Tygrys ci chyba trochę narobił na koszulce.[WAIT@]Haha, żartowałem. A teraz zmykaj, dzieciaku.","[@]Übrigens ... Du hast Tigersabber an deiner Kleidung.[WAIT@]Haha, nur ein Witz. Und jetzt hinfort mit dir, Kind.","[@]Кстати... у тебя на одежде след от тигриных фекалий.[WAIT@]Ха-ха-ха, шучу. Ладно, иди гуляй.","[@]Між іншим... Тобі на кофту тигр нагадив.[WAIT@]Ха-ха, жартую. Тепер біжи, хлопчисько.",[@]顺便说一下…你衣服上沾了点老虎的粪便哦。[WAIT@]哈哈，开玩笑的，快去吧孩子。,
DIALOGUE_PODUNK_MAYOR_ZOO_FREED_SPEAKER_Mayor_Goodman,Mayor Goodman,Maire Goodman,Sindaco Goodman,グッドマンちょうちょう,굿맨 시장,Alcalde Goodman,Alcalde Goodman,Prefeito Gentili,Burmistrz Goodman,Bürgermeister Goodman,Мэр Гудмен,Мер Гудмен,古德曼镇长,
DIALOGUE_PODUNK_MILLER_0,"[@]I need to do a call, but the payphone costs $5.[WAIT@]That's crazy expensive![WAIT@]If only I could find a rotary phone...[WAIT@]Those ones, you can use for free.","[@]J'ai besoin de passer un coup de fil, mais avec la cabine téléphonique, ça coûte 5 $.[WAIT@]C'est complètement hors de prix ![WAIT@]Si seulement je pouvais trouver un téléphone à cadran...[WAIT@]Ceux-là, on peut les utiliser gratuitement.","[@]Dovrei fare una chiamata, ma il telefono a gettoni costa 5 $.[WAIT@]Costa troppo! Inammissibile![WAIT@]Se solo potessi mettere le mani su un telefono a disco...[WAIT@]Quelli sì che vanno forti. Sono gratis!",[@]でんわを　かけたいんだけど\nこうしゅうでんわは　いっかい　でんわするのに\n５ドルも　かかるんだぜ。[WAIT@]ぼったくりだよな！[WAIT@]くろでんわが　あればなぁ。[WAIT@]あれなら　タダで　つかえるし・・・。,"[@]당장 전화를 해야 하는데, 공중전화는 무려 5달러야.[WAIT@]도대체 어떤 사람이 전화 한 번에 5달러나 써?[WAIT@]숨만 쉬어도 돈이 들어오는 게 아닌 이상, 이건 미친\n듯이 비싸다고![WAIT@]제발 가격 정한 사람은 평생 5달러 내고\n전화했으면...","[@]Necesito hacer una llamada, pero el teléfono público cuesta $5.[WAIT@]¡Eso es demasiado caro![WAIT@]Si tan sólo pudiese encontrar un teléfono de disco...[WAIT@]Esos los puedes usar gratis.","[@]Necesito hacer una llamada, pero el teléfono público cuesta 5 $.[WAIT@]¡Es demasiado caro![WAIT@]Si tan solo pudiera encontrar un teléfono de disco...[WAIT@]Esos son los que se pueden usar gratis.","[@]Preciso fazer uma ligação, mas o orelhão custa $5.[WAIT@]Isso é muito caro![WAIT@]Se, pelo menos, tivesse um telefone de disco por aqui...[WAIT@]Desses, você pode usar de graça.","[@]Muszę zadzwonić, ale budka telefoniczna kosztuje 5 $.[WAIT@]To szalenie drogo![WAIT@]Gdybym tylko mógł znaleźć obrotowy telefon...[WAIT@]Tych można używać za darmo.",[@]Ich muss einen Anruf machen und das Münztelefon kostet 5 $.[WAIT@]Das ist unsinnig teuer![WAIT@]Wenn ich doch nur ein Drehtelefon finden könnte ...[WAIT@]Die sind nämlich kostenlos.,"[@]Мне, чтоб позвонить с таксофона, надо заплатить 5 долларов.[WAIT@]Да где ж я возьму такие деньги![WAIT@]Вот с обычного дискового телефона денег не попросят...","[@]Мені кров з носа як треба зателефонувати, а таксофон коштує 5 доларів.[WAIT@]Де ж я візьму такі гроші![WAIT@]Ось би звичайний телефон, дисковий...[WAIT@]Там грошей не попросять.",[@]我需要打个电话，但那部公用电话一次需要5美元。[WAIT@]这也贵得太离谱了吧！[WAIT@]要是能找到一部黑色的转盘式电话就好了…[WAIT@]那种电话就可以免费拨打。,
DIALOGUE_PODUNK_MILLER_SPEAKER_Miller,Miller,,,ミラー,밀러,,,Milhão,,,Миллер,Міллер,米勒,
DIALOGUE_PODUNK_MIMMIE_DEAD_DOLL_0,[@]It's dead? What a relief![WAIT@]I knew we shouldn't have taken that doll from the basement...,"[@]Ça y est, elle bouge plus ? Pfiou, j'ai eu peur ![WAIT@]Je savais bien qu'on aurait pas dû ressortir cette poupée de la cave...",[@]È morta? Che sollievo![WAIT@]Lo sapevo che dovevamo lasciare quella bambola nel seminterrato...,[@]おさまったの？よかった！[WAIT@]ちかしつから　おにんぎょうさんを\nもってくるんじゃなかった・・・。,[@]이제 안 움직여? 다행이다![WAIT@]역시 지하실에서 가져오면 안 됐어...,[@]¿Está muerta? ¡Qué alivio![WAIT@]Sabía que no debíamos de haber tomado esa muñeca del sótano...,[@]¿Está muerta? ¡Qué alivio![WAIT@]Sabía que no debíamos haber sacado esa muñeca del sótano...,[@]Ela morreu? Que alívio![WAIT@]Eu sabia que não devia ter pegado aquela boneca do porão...,"[@]Nie żyje? Co za ulga![WAIT@]Wiedziałam, że nie powinniśmy byli zabierać tej lalki z piwnicy...","[@]Sie ist tot? Was für eine Erleichterung![WAIT@]Ich wusste, wir hätten die Puppe nicht aus dem Keller holen sollen ...","[@]Ну что, угомонилась? Фух, слава богу![WAIT@]Так и знала — не надо было доставать её из кладовки...",[@]Вона мертва? Фу-у-ух![WAIT@]Так і знала — не треба було діставати її з підвалу...,[@]它不动了？真是松了一口气！[WAIT@]早知道我们就不该把地下室的那个娃娃拿走…,
DIALOGUE_PODUNK_MIMMIE_DEAD_DOLL_SPEAKER_Mimmie,Mimmie,,,ミミー,미미,,,,,,Мимми,Міммі,米米,
DIALOGUE_PODUNK_MIMMIE_DOLL_DEFEATED_0,[@]Hurry up![WAIT@]I won't be able to sleep at night knowing it might still be alive...,[@]Dépêche-toi ![WAIT@]J'vais pas fermer l'œil de la nuit si je sais qu'elle bouge encore...,[@]Sbrigati![WAIT@]Non riuscirò nemmeno a chiudere occhio se c'è la possibilità che sia ancora viva...,[@]はやくー！[WAIT@]もし　まだいきてたら\nあんしんして　ねむれないよー！,[@]빨리! 빨리![WAIT@]확인 안 하면 오늘 잠 못 잘 거 같단 말이야...,[@]¡Date prisa![WAIT@]No podré domir por la noche sabiendo que aún podría estar viva...,[@]¡Venga![WAIT@]No podré pegar ojo sabiendo que aún podría estar viva...,[@]Vai logo![WAIT@]Eu não vou conseguir dormir sabendo que a boneca ainda pode estar viva...,"[@]Pospiesz się![WAIT@]Nie będę mogła spać w nocy, wiedząc, że może jeszcze żyć...","[@]Beeil dich![WAIT@]Ich kann nachts nicht schlafen, wenn ich weiß, dass das Ding noch leben kann ...",[@]Ну пожалуйста![WAIT@]Я не смогу спать с живой куклой...,"[@]Прошу, швидше![WAIT@]Я не зможу заснути, знаючи, що вона ще жива...",[@]快点儿！[WAIT@]要是知道它可能还活着，我晚上会睡不着的…,
DIALOGUE_PODUNK_MIMMIE_DOLL_DEFEATED_SPEAKER_Mimmie,Mimmie,,,ミミー,미미,,,,,,Мимми,Міммі,米米,
DIALOGUE_PODUNK_MIMMIE_GOT_KEY_0,"[@]Woah, is that the basement key?","[@]Ouah, c'est la clé de la cave ?","[@]Wow, è quella la chiave del seminterrato?",[@]カギをとってきて　くれたのね！,"[@]와, 지하실 열쇠야?","[@]Guau, ¿esa es la llave del sótano?",[@]¡Hala! ¿Es esa la llave del sótano?,"[@]Uau, essa é a chave do porão?","[@]Cholibka, czyżby to był klucz do piwnicy?","[@]Boah, ist das der Kellerschlüssel?","[@]О, это ключ от кладовки?","[@]Ого, це ключ від підвалу?",[@]哇，那是地下室的钥匙吗？,
DIALOGUE_PODUNK_MIMMIE_GOT_KEY_1,"[@]Quick, open the basement and I'll find all of the Orange Juice for you!",[@]Ouvre vite la porte de la cave pour que j'aille te chercher le stock de Jus d'orange !,"[@]Forza, apri il seminterrato e ti troverò tutto il Succo d'arancia!",[@]ちかしつを　あけてくれたら\nジュースを　とってこれるんだけど・・・。,[@]빨리 지하실 열어주면 오렌지 주스 줄게.,"[@]Rápido, ¡abre el sótano y te daré todo el Jugo de naranja que quieras!","[@]¡Rápido, abre el sótano y te traeré todo el Zumo de naranja que quieras!","[@]Rápido, se você abrir a porta, eu posso buscar todo o Suco de Laranja que tem lá para você!","[@]Szybko, otwórz piwnicę, a znajdę dla ciebie cały Sok Pomarańczowy!","[@]Schnell, ich geh in den Keller und schnapp uns den ganzen Orangensaft!","[@]Теперь быстренько открой её, и я достану тебе апельсиновый сок!","[@]Швиденько відкрий його, і я дістану тобі апельсиновий сік!",[@]快，把地下室打开，我把所有橙汁都给你找来！,
DIALOGUE_PODUNK_MIMMIE_GOT_KEY_2,"[@]I'll let you know that there's a lifetime supply of Orange Juice in the basement.[WAIT@]If you unlock the basement, I'll find all of it for you.","[@]Je sais pas si t'es au courant, mais dans la cave, il y a un stock de Jus d'orange pour toute la vie ![WAIT@]Si tu ouvres la cave, j'irai te le chercher.","[@]Sappi che nel seminterrato c'è Succo d'arancia a volontà.[WAIT@]Se apri il seminterrato, te lo trovo io.",[@]きっと　たーっくさんのジュースがあるはずよ！,[@]나도 지하실 가고 싶단 말이야![WAIT@]그러니까 빨리 열어줘.,"[@]Para que sepas hay un suministro de Jugo de naranja de por vida en el sótano.[WAIT@]Si puedes abrirlo, te lo traigo.","[@]En el sótano hay reservas de Zumo de naranja de por vida.[WAIT@]Si abres la puerta, te traeré todo el que quieras.","[@]Você sabia que tem um estoque de Suco de Laranja no porão para a vida toda?[WAIT@]Se você abrir a porta, eu posso buscar para você.","[@]Powiem ci, że w piwnicy jest dożywotni zapas Soku Pomarańczowego.[WAIT@]Jeśli otworzysz piwnicę, znajdę go dla ciebie.","[@]Im Keller ist ein ganzer Lebensvorrat an Orangensaft.[WAIT@]Wenn du den Keller öffnest, werd ich dir den ganzen Saft holen.","[@]Если что, в ней хранится пожизненный запас апельсинового сока.[WAIT@]Если ты её откроешь, я принесу столько, сколько захочешь.","[@]Якщо що, у ньому зберігається довічний запас апельсинового соку.[WAIT@]Відчини підвал і я принесу стільки, скільки забажаєш.",[@]我跟你说哦，地下室里有一辈子都喝不完的橙汁呢。[WAIT@]你要是把地下室的门打开，我就帮你把所有橙汁都找出来哦。,
DIALOGUE_PODUNK_MIMMIE_GOT_KEY_SPEAKER_Mimmie,Mimmie,,,ミミー,미미,,,,,,Мимми,Міммі,米米,
DIALOGUE_PODUNK_MIMMIE_JUICE_1,"[@]Here, have some Orange Juice.","[@]Tiens, prends du Jus d'orange.","[@]Ecco, tieni un po' di Succo d'arancia.",[@]はい！　おにいちゃん　オレンジジュース！,"[@]자, 오렌지 주스!","[@]Toma, un poco de juguito.","[@]Toma, ten un poco.","[@]Aqui, toma um suquinho.","[@]Masz, napij się Soku Pomarańczowego.","[@]Hier, nimm etwas Orangensaft.",[@]Держи апельсиновый сок.,[@]Тримай апельсиновий сік.,[@]来，喝点橙汁吧。,
DIALOGUE_PODUNK_MIMMIE_JUICE_2,[@][ItemReceiver] got some Orange Juice.,[@][ItemReceiver] obtient du Jus d'orange.,[@][ItemReceiver] ha ricevuto del Succo d'arancia.,[@][ItemReceiver]は　オレンジジュースを　てにいれた。,[@][ItemReceiver][particle:ItemReceiver:0] 오렌지 주스를 받았다.,[@][ItemReceiver] obtuvo un Jugo de naranja.,[@][ItemReceiver] ha conseguido Zumo de naranja.,[@][ItemReceiver] conseguiu um Suco de Laranja!,[@][ItemReceiver] dostał[ReceiverArt4] Sok Pomarańczowy.,[@][ItemReceiver] erhielt etwas Orangensaft.,[@][ItemReceiver] получил[ReceiverArt6] апельсиновый сок.,[@][ItemReceiver] отрима[ReceiverArt6] апельсиновий сік.,[@][ItemReceiver]获得了一些橙汁。,
DIALOGUE_PODUNK_MIMMIE_JUICE_3,[@]You're carrying too much stuff.,[@]Tu portes déjà trop de trucs.,[@]Hai troppi oggetti.,[@]これいじょうは　もてない。,[@]주스 넣을 공간이 없는 거 같네.,[@]Estás cargando muchas cosas.,[@]Llevas demasiadas cosas.,[@]Você está carregando muitas coisas.,[@]Nosisz zbyt dużo rzeczy.,[@]Du trägst zu viel Zeug.,[@]У тебя слишком много вещей.,[@]У тебе занадто багато речей.,[@]你携带的东西了太多了。,
DIALOGUE_PODUNK_MIMMIE_JUICE_SPEAKER_Mimmie,Mimmie,,,ミミー,미미,,,,,,Мимми,Міммі,米米,
DIALOGUE_PODUNK_MIMMIE_JUICE_SPEAKER_Minnie,Minnie,,,ミニー,미니,,,,,,Минни,Мінні,米妮,
DIALOGUE_PODUNK_MIMMIE_KEY_0,"[@]The Basement Key?[WAIT@]Ah, I see...[WAIT@]So you're also after the secret treasure in the basement, aren't you?[WAIT@]I'm talking about the lifetime supply of Orange Juice.[WAIT@]Unfortunately, the basement is locked right now.[WAIT@]I tried asking mom where the key is, but she won't tell me.[WAIT@]Maybe she'll listen to you, though. Try asking her.","[@]La clé de la cave ?[WAIT@]Ah oui, j'ai compris...[WAIT@]Toi aussi, t'es en quête du trésor caché dans la cave ?[WAIT@]Je parle évidemment du stock de Jus d'orange pour toute la vie ![WAIT@]Mais malheureusement, la cave est fermée à clé.[WAIT@]J'ai essayé de demander à maman où était la clé, mais elle veut pas me le dire.[WAIT@]Mais peut-être que toi, elle t'écoutera. Essaye de lui demander.","[@]La chiave del seminterrato?[WAIT@]Ah, ho capito...[WAIT@]Quindi anche tu cerchi il tesoro nascosto nel seminterrato, vero?[WAIT@]Parlo del Succo d'arancia a volontà, ovviamente.[WAIT@]Purtroppo, ora di là è chiuso, non si può entrare.[WAIT@]Ho provato a chiedere dov'è la chiave alla mamma, ma non me lo dice.[WAIT@]Forse a te ascolta, però. Dai, prova tu a chiederglielo.",[@]なぁに？　おにいちゃん。[DELAY]\nちかしつのカギが　どこって？[WAIT@]そっか　わかった！[WAIT@]おにいちゃんも　ジュースがのみたいのね？[WAIT@]おなか　たぷんたぷんに　なるまで\nジュースがのみたいって　おもってるんでしょ？[WAIT@]でもね　ちかしつに　ジュースが　あるんだけど[DELAY:4]\nママが　カギをかけて　しまっちゃってるのよ。[WAIT@]ママにおねがいしても　カギをあけてくれないの。[WAIT@]・・・そうだ！[DELAY]　おにいちゃんが　おねがいすれば\nカギを　あけて　くれるかも！,"[@]지하실 열쇠?[WAIT@]아, 알겠다![WAIT@]오빠도 지하실에 숨겨진 보물을 노리는 거지?[WAIT@]나도 지하실 가고 싶어![WAIT@]근데 지금은 잠겨있어...[WAIT@]엄마한테 물어봤는데 알려주지도 않아...[WAIT@]오빠가 한번 물어봐 줘.","[@]¿La llave del sótano?[WAIT@]Ah, ya veo...[WAIT@]Así que tú también estás buscando el tesoro escondido, ¿no?[WAIT@]Estoy hablando del suministro de por vida de Jugo de naranja.[WAIT@]Desafortunadamente, el sótano está cerrado ahora mismo.[WAIT@]Intenté preguntarle a mamá dónde está la llave, pero no me lo quiere decir.[WAIT@]Aunque tal vez ella sí te escuche. Intenta preguntarle.","[@]¿La llave del sótano?[WAIT@]Ah, ya veo...[WAIT@]¿Tú también buscas el tesoro secreto del sótano?[WAIT@]¡Me refiero al suministro de por vida de Zumo de naranja![WAIT@]Por desgracia, el sótano está cerrado con llave.[WAIT@]Intenté preguntarle a mamá dónde está la llave, pero no me lo quiere decir.[WAIT@]A lo mejor a ti sí te lo dice. Prueba a preguntarle.","[@]A Chave do Porão?[WAIT@]Ah, saquei...[WAIT@]Então você também está procurando o tesouro escondido do porão, né?[WAIT@]Estou falando do estoque de Suco de Laranja para a vida toda.[WAIT@]Infelizmente, o porão está trancado agora.[WAIT@]Eu tentei perguntar pra mamãe onde está a chave, mas ela não quer me contar.[WAIT@]Mas talvez ela conte pra você. Tenta perguntar para ela.","[@]Klucz do piwnicy?[WAIT@]Ach, rozumiem...[WAIT@]Więc ty także szukasz tajemniczego skarbu w piwnicy, czyż nie?[WAIT@]Mówię o dożywotnim zapasie Soku Pomarańczowego.[WAIT@]Niestety piwnica jest teraz zamknięta.[WAIT@]Próbowałam zapytać mamę, gdzie jest klucz, ale nie chce mi powiedzieć.[WAIT@]Może jednak ciebie posłucha. Spróbuj ją zapytać.","[@]Der Kellerschlüssel?[WAIT@]Ah, verstehe ...[WAIT@]Du bist also auch hinter dem Geheimschatz im Keller her, oder?[WAIT@]Ich rede über den Lebensvorrat an Orangensaft.[WAIT@]Leider ist der Keller verschlossen.[WAIT@]Ich habe Mama gefragt, wo der Schlüssel ist, aber sie sagt es mir nicht.[WAIT@]Aber versuch du mal, sie zu fragen. Vielleicht hört sie ja auf dich.","[@]Ключ от кладовки?[WAIT@]А, поняла...[WAIT@]Получается, ты тоже ищешь спрятанное в кладовке сокровище?[WAIT@]Я имею в виду пожизненный запас апельсинового сока.[WAIT@]Жаль, что сейчас она закрыта.[WAIT@]Я спрашивала маму, где ключ, но она мне ничегошеньки не говорит.[WAIT@]Может, хотя бы тебя послушает. Попробуй спросить её.","[@]Ключ від підвалу?[WAIT@]А, зрозуміло...[WAIT@]Виходить, ти теж шукаєш захований там скарб?[WAIT@]Я про довічний запас апельсинового соку.[WAIT@]Шкода, що зараз він закритий.[WAIT@]Я питала маму, де ключ, але вона мені нічого не говорить.[WAIT@]Може, хоча б тебе послухає. Спробуй спитати її.",[@]地下室钥匙？[WAIT@]啊，我懂了…[WAIT@]所以你也是冲着地下室的秘密宝藏来的吧？[WAIT@]我说的就是那一辈子都喝不完的橙汁。[WAIT@]可惜，地下室现在锁着呢。[WAIT@]我问过妈妈钥匙在哪儿，可她不肯告诉我。[WAIT@]不过，说不定她会听你的，你去问问她吧。,
DIALOGUE_PODUNK_MIMMIE_KEY_7,"[@]If you manage to unlock the basement, I'll find all of the Orange Juice for you.","[@]Si tu trouves le moyen d'ouvrir la cave, je m'occuperai d'aller te chercher le Jus d'orange.","[@]Se riesci ad aprire il seminterrato, ti troverò tutto il Succo d'arancia che vuoi.",[@]カギをあけて　くれたら　おにいちゃんのぶんの\nオレンジジュースも　のこしておいて　あげるね！,[@]지하실 열어주면 오렌지 주스 줄게!,"[@]Si logras abrir el sótano, encontraré el Jugo de naranja por ti.","[@]Si consigues abrir el sótano, te traeré todo el zumo que quieras.","[@]Se você conseguir destrancar o porão, eu posso pegar o Suco de Laranja para você.","[@]Jeśli uda ci się otworzyć piwnicę, znajdę dla ciebie cały Sok Pomarańczowy.","[@]Wenn du es schaffst, den Keller zu öffnen, werde ich den ganzen Orangensaft für dich suchen.","[@]Если ты всё-таки откроешь кладовку, то я достану тебе апельсиновый сок.","[@]Якщо все ж таки відчиниш підвал, то я дістану тобі апельсиновий сік.",[@]你要是能把地下室打开，我就帮你把里面所有的橙汁都找出来哦。,
DIALOGUE_PODUNK_MIMMIE_KEY_AGAIN_0,"[@]I tried asking mom where the key is, but she won't tell me.[WAIT@]Maybe she'll listen to you, though. Try asking her.[WAIT@]If you manage to unlock the basement, I'll find all of the Orange Juice for you.","[@]J'ai essayé de demander à maman où était la clé, mais elle veut pas me le dire.[WAIT@]Mais peut-être que toi, elle t'écoutera. Essaye de lui demander.[WAIT@]Si tu trouves le moyen d'ouvrir la cave, je m'occuperai d'aller te chercher le Jus d'orange.","[@]Ho provato a chiedere dov'è la chiave alla mamma, ma non me lo dice.[WAIT@]Forse a te ascolta, però. Dai, prova tu a chiederglielo.[WAIT@]Se riesci ad aprire il seminterrato, ti troverò tutto il Succo d'arancia che vuoi.",[@]わたしが　いっても　ママは\nちかしつを　あけて　くれないの。[WAIT@]でも　おにいちゃんが　ママにたのめば\nきっと　あけて　くれるわ！[WAIT@]そしたら　おにいちゃんにも\nオレンジジュース　たくさん　あげるからね！,[@]엄마한테 물어봤는데 알려주지도 않아...[WAIT@]오빠가 한번 물어봐 줘.[WAIT@]지하실 문 열어주면 오렌지 주스 줄게!,"[@]Intenté preguntarle a mamá dónde está la llave, pero no me lo quiere decir.[WAIT@]Aunque tal vez ella sí te escuche. Intenta preguntarle.[WAIT@]Si logras abrir el sótano, encontraré el Jugo de naranja por ti.","[@]He intentado preguntarle a mamá dónde está la llave, pero no me lo quiere decir.[WAIT@]Tal vez a ti sí te lo diga. Intenta preguntarle.[WAIT@]Si consigues abrir el sótano, te traeré todo el Zumo de naranja que quieras.","[@]Eu tentei perguntar pra mamãe onde está a chave, mas ela não quer me contar.[WAIT@]Mas talvez ela conte pra você. Tenta perguntar para ela.[WAIT@]Se você conseguir destrancar o porão, eu posso pegar o Suco de Laranja para você.","[@]Próbowałam zapytać mamę, gdzie jest klucz, ale nie chce mi powiedzieć.[WAIT@]Może jednak ciebie posłucha. Spróbuj ją zapytać.[WAIT@]Jeśli uda ci się otworzyć piwnicę, znajdę dla ciebie cały Sok Pomarańczowy.","[@]Ich habe Mama gefragt, wo der Schlüssel ist, aber sie sagt es mir nicht.[WAIT@]Aber versuch du mal, sie zu fragen. Vielleicht hört sie ja auf dich.[WAIT@]Wenn du es schaffst, den Keller zu öffnen, werde ich den ganzen Orangensaft für dich suchen.","[@]Я спрашивала маму, где ключ, но она мне ничегошеньки не говорит.[WAIT@]Может, хотя бы тебя послушает. Попробуй спросить её.[WAIT@]Если ты всё-таки откроешь кладовку, то я достану тебе апельсиновый сок.","[@]Я питала маму, де ключ, але вона мені нічого не говорить.[WAIT@]Може, хоча б тебе послухає. Спробуй спитати її.[WAIT@]Якщо все ж таки відчиниш підвал, то я дістану тобі апельсиновий сік.",[@]我问过妈妈钥匙在哪儿，可她不肯告诉我。[WAIT@]不过，说不定她会听你的，你去问问她吧。[WAIT@]你要是能把地下室打开，我就帮你把里面所有的橙汁都找出来哦。,
