key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
BATTLE_MSG_SPY_OFFENSE,Offense: %s.,Attaque : %s.,Attacco: %s.,オフェンス：%s。,오펜스: %s.,Ofensa: %s.,Fuerza: %s.,Ataque: %s.,Ofensywa: %s.,Angriff: %s.,Атака: %s;,Атака: %s.,攻击力:%s。
BATTLE_MSG_SPY_DEFENSE,Defense: %s.,Défense : %s.,Difesa: %s.,ディフェンス：%s。,디펜스: %s.,Defensa: %s.,Defensa: %s.,Defesa: %s.,Obrona: %s.,Verteidigung: %s.,защита: %s;,Захист: %s.,防御力:%s。
BATTLE_MSG_SPY_SPEED,Speed: %s. ,Vitesse : %s. ,Velocità: %s.,スピード：%s。,스피드: %s,Velocidad: %s. ,Velocidad: %s. ,Agilidade: %s. ,Szybkość: %s. ,Geschwindigkeit: %s. ,скорость: %s. ,Швидкість: %s.,速度:%s。
BATTLE_MSG_SPY_PRESENT,{n0}{name} saw a present behind the enemy!,{n0}{name} a vu un cadeau sur l'ennemi ¦,{n0}{name} ha visto un regalo dietro al nemico!,{n0}{name}は　てきのかげに\nプレゼントのはこがあるのを　みつけた！,{name}{n0} 적 뒤에 놓인 선물을 발견했다!,¡{n0}{name} ha visto un regalo detrás del enemigo!,¡{n0}{name} ha visto un regalo detrás del enemigo!,{n0}{name} viu um presente atrás do inimigo!,{name} zauważył{n4} prezent za wrogiem!,{n0}{n10} sah ein Geschenk hinterm Gegner!,{name} увидел{n6} за врагом подарок!,{name} побачи{n6} подарунок за ворогом!,{n0}{name}在敌人的后面发现了一个礼物盒！
BATTLE_MSG_SPY_PRESENT_INSIDE,"Inside the present, there {i6} {i3}{item}.","Dans le cadeau, il y a {i3}{item}.",Il regalo conteneva {i3}{item}.,プレゼントのなかみは　{item}だった！,상자 안에는 {item}{i1} 있었다.,"Dentro, había {i3}{item}.","Dentro, había {i3}{item}.","Dentro do presente, tinha {i3}{item}.",W prezencie znajdował{i4} się {item}.,In dem Geschenk {i13} {i3}{item}.,В подарке леж{i9} {i0}.,Всередині подарунка бу{i6} {item}.,礼物盒的里面{i6}{i3}{item}。
BATTLE_MSG_SPY_NOTES,Notes: ,Notes : ,Note: ,​,메모: ,Notas: ,Notas: ,Notas: ,Uwagi: ,Anmerkungen: ,Примечание. ,Примітки:  ,说明：
BATTLE_MSG_SPY_NO_AFFINITY,Weakness: None.,Vulnérabilités : aucune.,Debolezza: Nessuna.,じゃくてん：なし。,약점: 없음.,Debilidad: Ninguna.,Debilidad: ninguna.,Fraqueza: Nenhuma.,Słabość: Brak.,Schwächen: Keine.,Слабости отсутствуют.,Слабкості: жодних.,无弱点。
BATTLE_MSG_SPY_MYSTERIOUS,But he couldn't understand {t6}...,Mais impossible de comprendre quoi que ce soit à son sujet ¦,Ma non riesce a comprenderl{t6}...,しかし　ロイドは　ぶんせきできなかった！,하지만 그는 상대를 이해할 수 없었다...,Pero no pudo comprenderl{t6}...,Pero no ha podido comprenderl{t6}...,Mas ele não conseguiu entendê-l{t4}...,Ale nie potrafił niczego zrozumieć...,Aber er konnte {t6} nicht begreifen ...,Но он ничего не понял...,Але він не зміг зрозуміти цього ворога...,但他无法分析出{t6}的特性…
BATTLE_MSG_SPY_AFFINITY_FIRE,Fire,feu,Fuoco,ファイヤー,화염,Fuego,Fuego,Fogo,Ogień,Feuer,огню,вогню,火焰
BATTLE_MSG_SPY_AFFINITY_ICE,Ice,glace,Ghiaccio,フリーズ,얼음,Hielo,Hielo,Gelo,Lód,Eis,льду,морозу,冰冻
BATTLE_MSG_SPY_AFFINITY_LIGHTNING,Lightning,foudre,Tuono,サンダー,전기,Trueno,Trueno,Raio,Błyskawica,Blitze,электричеству,електрики,雷电
BATTLE_MSG_SPY_AFFINITY_WATER,Water,eau,Acqua,みず,물,Agua,Agua,Água,Woda,Wasser,воде,води,水
BATTLE_MSG_SPY_AFFINITY_EXPLOSION,Explosions,explosions,Esplosioni,ばくはつ,폭발,Explosiones,Explosiones,Explosões,Wybuchy,Explosionen,взрывам,взривів,爆炸
BATTLE_MSG_SPY_AFFINITY_INSECTICIDE,Insecticide,insecticide,Insetticida,さっちゅうスプレー,살충,Insecticida,Insecticida,Inseticida,Środek Owadobójczy,Insektizide,аэрозолю,інсектициду,杀虫剂
BATTLE_MSG_SPY_AFFINITY_ASTHMA,Asthma,asthme,Asma,ぜんそく,천식,Asma,Asma,Asma,Astma,,астме,астма,哮喘
BATTLE_MSG_SPY_AFFINITY_BLINDED,Blindness,aveuglement,Cecità,もうもく,실명,Ceguera,Ceguera,Cegueira,Oślepienie,Erblindung,слепоте,сліпоти,失明
BATTLE_MSG_SPY_AFFINITY_BURNED,Burning,brûlure,Bruciatura,ほのお,화상,Quemadura,Quemadura,Queimadura,Podpalenie,Verbrennung,горению,горіння,灼伤
BATTLE_MSG_SPY_AFFINITY_COLD,Cold,rhume,Raffreddore,かぜ,추위,Resfriados,Resfriados,Resfriado,Przeziębienie,Erkältung,простуде,простуди,感冒
BATTLE_MSG_SPY_AFFINITY_CONFUSED,Confusion,confusion,Confusione,こんらん,혼란,Confusión,Confusión,Confusão,Dezorientacja,Verwirrung,дезориентации,розгубленості,混乱
BATTLE_MSG_SPY_AFFINITY_FORGETFUL,Forgetfulness,oubli,Smemoratezza,どわすれ,건망증,Olvido,Olvido,Amnésia,Zapominalskość,Vergesslichkeit,забывчивости,забудькуватості,健忘
BATTLE_MSG_SPY_AFFINITY_NAUSEA,Nausea,nausée,Nausea,どんより,구역질,Náuseas,Náuseas,Náusea,Mdłości,Schwindel,тошноте,нудотності,恶心
BATTLE_MSG_SPY_AFFINITY_NUMB,Numbness,engourdissement,Intorpidimento,しびれ,무감각,Entumecimiento,Entumecimiento,Dormência,Odrętwienie,Betäubung,параличу,заніміння,麻痹
BATTLE_MSG_SPY_AFFINITY_POISONED,Poison,poison,Veleno,どく,중독,Veneno,Veneno,Veneno,Zatrucie,Vergiftung,отравлению,отруєння,中毒
BATTLE_MSG_SPY_AFFINITY_ROPE,Binding,immobilisation,Imprigionamento,しばり,속박,Ataduras,Ataduras,Amarração,Związanie,Fesseln,связыванию,зв'язування,束缚
BATTLE_MSG_SPY_AFFINITY_SLEEPING,Sleep,sommeil,Sonno,ねむり,수면,Sueño,Sueño,Sono,Senność,Schlaf,сну,сну,昏睡
BATTLE_MSG_SPY_AFFINITY_STONE,Stone,pétrification,Pietrificazione,いし,석화,Petrificación,Petrificación,Petrificação,Skamienienie,Versteinerung,окаменению,скам'яніння,石化
BATTLE_MSG_SPY_AFFINITY_SUNSTROKED,Sunstroke,insolation,Insolazione,にっしゃびょう,일사병,Insolación,Insolación,Insolação,Udar słoneczny,Sonnenstiche,солнечному удару,сонячних ударів,中暑
BATTLE_MSG_SPY_AFFINITY_PSIBLOCKED,PSI Block,Blocage PSI,Blocco PSI,ＰＳＩふうじ,PSI 블록,Bloqueo PSI,Bloqueo PSI,Bloqueio PSI,Blokada PSI,PSI-Block,Психоблоку,ПСИ-нейтралізатора,PSI封锁
BATTLE_MSG_SPY_AFFINITY_UNCONSCIOUS,,,,,,,,,,,,,
BATTLE_MSG_SPY_AFFINITY_PKFLASH,PK Flash,PK Flash,,,,PK Flash,PK Flash,,,,ПК-вспышка,ПСИ Спалах,
BATTLE_MSG_SPY_AFFINITY_OFFENSE,Offense Down,Attaque diminuée,Attacco Giù,オフェダウン,오펜스 하락,Ofensa minus,Fuerza minus,Ataque (-),Ofensywa Minus,Angriff Ab,Атаке ↓,Атаки ↓,攻击下降
BATTLE_MSG_SPY_AFFINITY_DEFENSE,Defense Down,Défense diminuée,Difesa Giù,ディフェダウン,디펜스 하락,Defensa minus,Defensa minus,Defesa (-),Obrona Minus,Verteidigung Ab,Защите ↓,Захисту ↓,防御下降
BATTLE_MSG_SPY_SPACE, , , ,　, , , , , , , , , 
BATTLE_MSG_SPY_SEPARATOR,", ",", ",", ",　,", ",", ",", ",", ",", ",", ",;,", ",，
BATTLE_MSG_SPY_SEPARATOR_LAST, and , et , e ,　,", ", y , y , e , i , und ,; , і ,和
BATTLE_MSG_SPY_END_LIST,.,.,.,。,.,.,.,.,.,.,.,.,。
BATTLE_MSG_STEALING,"In the confusion, {n1}{name} stole {i3}{item} from {t1}{target}!","Dans la confusion, {n1}{name} vole {i3}{item} {t5}{target} ¦","Nella confusione, {n1}{name} ruba {i3}{item} {t4}{target}!",どさくさにまぎれて　{name}は\n{target}から　{item}をぬすんだ！,혼란 속에서 {name}{n0} {target}의 {item}{i2} 훔쳐 갔다!,"En medio de la confusión, ¡{n1}{name} robó {i3}{item} {t5}{target}!","¡En medio de la confusión, {n1}{name} le ha robado {i3}{item} {t5}{target}!","No meio da confusão, {n1}{name} roubou {i3}{item} d{t5} {target}!","Korzystając z zamieszania, {name} kradnie {i3} {t1}!",In {n4}er Verwirrung stahl {n1}{n10} {i6}{item} {t7} {t12}!,В суматохе боя {n0} украл{n6} у {t1} {i3}!,"У плутанині бою, {name} вкра{n6} {i3} {t1}!",{n1}{name}趁乱从{t1}{target}那里偷走了{i3}{item}！
BATTLE_MSG_NPC_PROTECTION,But {n1}{name} took the hit for {t1}{target}!,Mais {n1}{name} encaisse le coup pour {t1}{target} ¦,Ma {n1}{name} ha ricevuto l'attacco al posto di {t1}{target}!,しかし　{name}は　{target}の\nかわりに　こうげきをうけた!,하지만 {name}{n0} {target}을 위해 공격했다!,¡Pero {n1}{name} recibe el golpe por {t1}{target}!,¡Pero {n1}{name} ha recibido el golpe por {t1}{target}!,Mas {n1}{name} levou o golpe pel{t4} {target}!,Ale {name} przyjął cios za {t3}!,Doch {n1}{n10} nahm den Schaden für {t5}{t13} auf sich!,Но {n0} прикрыл {t3} своим телом!,Але {name} прийня{n6} удар на себе за {t3}!,但是{n1}{name}为{t1}{target}挡下了这一击！
BATTLE_MSG_FLYING_MAN_COLLAPSED,The light faded from {n1}{name}'s eyes...,La lueur dans les yeux {n4}{name} s'éteint...,Negli occhi {n4}{name} non si intravede più la luce...,{name}の　めのひかりがきえた・・・,{name}의 눈동자가 생기를 잃고 탁해졌다...,Los ojos {n4}{name} dejaron de brillar...,Los ojos {n4}{name} han dejado de brillar...,A luz dos olhos d{n4} {name} se apagou...,W oczach {n1} zgasło światło...,Das Licht erlosch aus {n11} Augen ...,Свет угас в глазах {n1}...,Життя згасло з очей {n1}...,{n1}{name}的眼睛里失去了光彩…
BATTLE_MSG_MORTAL_DAMAGE,{t0}{target} took mortal damage!,{t0}{target} subit des dégâts mortels ¦,{t0}{target} ha subito danni letali!,{target}は　ちめいてきなダメージをうけた！,{target}{t0} 치명적인 피해를 받았다!,¡{t0}{target} recibió daños mortalesl,¡{t0}{target} ha recibido daños mortalesl,{t0}{target} recebeu dano mortal!,{target} otrzymał{t4} śmiertelne obrażenia!,{t0}{t10} nahm tödlichen Schaden!,{target} получил{t6} фатальный урон!,{t2} завдано смертельної шкоди!,{t0}{target}受到了致命一击！
BATTLE_MSG_TARGET_NO_EFFECT,It had no effect on {t1}{target}!,Ça n'a aucun effet sur {t1}{target} ¦,Non ha effetto su {t1}{target}!,{target}には　こうかがなかった！,{target}에게는 아무런 영향을 미치지 않았다!,¡No tuvo ningún efecto en {t1}{target}!,¡No ha tenido efecto en {t1}{target}!,Não houve efeito em {target}!,Nie miało to efektu na {t3}!,Es hatte keinen Effekt auf {t5}{t10}!,{target} не почувствовал{t6} изменений.,{target} не відчу{t6} змін.,它对{t1}{target}没有效果！
BATTLE_MSG_TARGET_FAIL,It didn't work on {t1}{target}!,La tentative échoue contre {t1}{target} ¦,Ma fallisce su {t1}{target}!,{target}には　きかなかった！,{target}{t0} 실패했다!,¡No ha funcionado en {t1}{target}!,¡No ha funcionado en {t1}{target}!,Não funcionou n{t4} {target},Nie zadziałało to na {t3}!,Doch es funktioniert nicht auf {t5}{t10}!,Не сработало на {t4}!,Не спрацювало на {t4}!,它对{t1}{target}不起作用！
BATTLE_MSG_FAIL,But it didn't work.,Mais c'est un échec.,Ma fallisce.,うまくいかなかった！,하지만 실패했다!,Pero no funcionó.,Pero no ha funcionado.,Mas não funcionou.,Ale nie wyszło.,Doch leider vergeblich.,Не сработало.,Але не вийшло.,但是不起作用。
BATTLE_MSG_WRONG_ITEM,{t0}{target} can't use {i1}{item}.,{t0}{target} ne peut pas utiliser {i1}{item}.,{t0}{target} non sa usare {i1}{item}.,{target}は　{item}をつかえない。,{target}{t0} {item}{i2} 사용할 수 없다.,{t0}{target} no puede usar {i1}{item}.,{t0}{target} no puede usar {i1}{item}.,{t0}{target} não pode usar {i1}{item}.,{target} nie może użyć {i1}.,{t0}{t10} kann {i1}{item} nicht verwenden.,{target} не может использовать {i3}.,{target} не може використовувати {i3}.,{t0}{target}无法使用{i1}{item}。
BATTLE_MSG_STATUS_ASTHMA,{t0}{target} has an asthma attack!,{t0}{target} est pris{t6} une crise d'asthme ¦,{t0}{target} ha un attacco d'asma!,{target}は　ぜんそくのほっさがでた。,{target}{t0} 천식에 걸렸다!,¡A {t1}{target} le ha dado un ataque de asma!,¡A {t1}{target} le ha dado un ataque de asma!,{t0}{target} está sofrendo uma crise de asma!,{target} złapał{t4} astmę!,{t0}{t10} hatte einen Asthma-Anfall!,У {t1} начался приступ астмы!,У {t1} почався астматичний напад!,{t0}{target}的哮喘发作了！
BATTLE_MSG_STATUS_BLINDED,{t0}{target} can't see!,{t0}{target} n'y voit plus rien ¦,{t0}{target} non ci vede!,{target}は　めがみえなくなった。,{target}{t0} 아무것도 볼 수 없다!,¡{t0}{target} no puede ver!,¡{t0}{target} no puede ver!,{t0}{target} não consegue enxergar!,{target} nic nie widzi!,{t0}{t10} kann nichts sehen!,{target} ничего не видит!,{target} нічого не бачить!,{t0}{target}失明了！
BATTLE_MSG_STATUS_BURNED,{t0}{target} caught on fire!,{t0}{target} est envahi{t6} par les flammes ¦,{t0}{target} ha preso fuoco!,{target}のからだに　ほのおがのこった！,{target}에게 불이 붙었다!,¡{t0}{target} está en llamas!,¡{t0}{target} está en llamas!,{t0}{target} está em chamas!,{target} został{t4} podpalon{t5}!,{t0}{t10} fing Feuer!,{target} загорел{t8}!,{target} загорі{t6}ся!,{t0}{target}身上着火了！
BATTLE_MSG_STATUS_COLD,{t0}{target} caught the cold!,{t0}{target} a attrapé un rhume ¦,{t0}{target} ha preso il raffreddore!,{target}は　カゼをひいた。,{target}{t0} 감기에 걸렸다!,¡{t0}{target} agarró un resfriado!,¡{t0}{target} ha pillado un resfriado!,{t0}{target} pegou um resfriado!,{target} się przeziębił{t4}!,{t0}{t10} hat sich erkältet!,{target} простудил{t8}!,{target} застуди{t6}ся!,{t0}{target}开始感冒了！
BATTLE_MSG_STATUS_CONFUSED,{t0}{target} felt a little strange!,{t0}{target} se sent un peu bizarre ¦,{t0}{target} si sente stran{t6}!,{target}は　わけがわからなくなった。,{target}{t0} 이상한 기운을 느꼈다!,¡{t0}{target} se sintió un poco rar{t6}!,¡{t0}{target} se ha sentido un poco rar{t6}!,{t0}{target} está se sentindo um pouco estranh{t4}...,{target} poczuł{t4} się nieco dziwnie!,{t0}{t10} fühlte sich etwas komisch!,{target} потерял{t8} в пространстве!,{target} розгуби{t6}ся!,{t0}{target}感觉有点奇怪！
BATTLE_MSG_STATUS_FORGETFUL,{t0}{target} forgot how to perform {t4} special techniques!,{t0}{target} a oublié ses techniques spéciales ¦,{t0}{target} ha dimenticato le sue tecniche speciali!,{target}は　とくぎを　どわすれした！,{target}{t0} 스킬 쓰는 법을 잊어버렸다!,¡{t0}{target} olvidó cómo usar sus habilidades especiales!,¡{t0}{target} ha olvidado cómo ejecutar técnicas especiales!,{t0}{target} esqueceu como usa suas habilidades especiais!,"{target} zapomniał{t4}, jak wykonywać techniki specjalne!",{t0}{t10} hat vergaß wie {t4}e Spezial-Fertigkeiten funktionieren!,{target} забыл{t6} свои специальные приёмы!,"{target} забу{t6}, як виконувати спеціальні навички!",{t0}{target}忘记如何使用{t4}特技了！
BATTLE_MSG_STATUS_MUSHROOMIZED,{t0}{target} caught a mushroom!,{t0}{target} a attrapé un champignon ¦,{t0}{target} ha un fungo!,{target}は　ふしぎな　きもちになった・・・,{target}에게 버섯이 달라붙었다!,¡{t0}{target} agarró un champiñón!,¡{t0}{target} ha pillado un champiñón!,{t0}{target} está com um cogumelo!,{target} złapał{t4} grzyba!,{t0}{t10} hat sich verpilzt!,{target} грибофицирован{t6}!,{t3} грибофіковано!,{t0}{target}感染了蘑菇孢子！
BATTLE_MSG_STATUS_NAUSEA,{t0}{target} has nausea!,{t0}{target} a la nausée ¦,{t0}{target} ha la nausea!,{target}は　きぶんが　わるくなった。,{target}{t0} 구역질하기 시작했다!,¡{t0}{target} tiene náuseas!,¡{t0}{target} tiene náuseas!,{t0}{target} está enjoad{t4}!,{target} ma mdłości!,{t0}{t10} wurde übel!,{t3} тошнит!,{t3} нудить!,{t0}{target}感觉有点恶心！
BATTLE_MSG_STATUS_NUMB,{t0}{target} felt numb!,{t0}{target} se sent complètement engourdi{t6} ¦,{t0}{target} si sente intorpidit{t6}!,{target}は　しびれてしまった！,{target}{t0} 마비되었다!,¡{t0}{target} se sintió aturdid{t6}!,¡{t0}{target} está aturdid{t6}!,{t0}{target} está se sentindo dormente!,{target} zdrętwiał{t4}!,{t0}{t10} fühlte sich taub!,{target} парализован{t6}!,{target} паралізов{t7}!,{t0}{target}的身体麻痹了！
BATTLE_MSG_STATUS_POISONED,{t0}{target} got poisoned!,{t0}{target} s'est fait empoisonner ¦,{t0}{target} è stat{t6} avvelenat{t6}!,{target}は　どくに　おかされた。,{target}{t0} 중독되었다!,¡{t0}{target} fue envenenad{t6}!,¡{t0}{target} ha sido envenenad{t6}!,{t0}{target} foi envenenad{t4}!,{target} został{t4} zatrut{t5}!,{t0}{t10} wurde vergiftet!,{target} отравлен{t6}!,{target} отруї{t6}ся!,{t0}{target}中毒了！
BATTLE_MSG_STATUS_PSIBLOCKED,{t0}{target}'s PSI powers were blocked!,Les pouvoirs PSI {t4}{target} ont été bloqués ¦,I poteri PSI {t4}{target} vengono bloccati!,{target}は　PSIブロックされた！,{target}의 PSI 파워가 차단되었다!,¡Los poderes PSI {t4}{target} fueron bloqueados!,¡Los poderes PSI {t4}{target} se han bloqueado!,Os poderes PSI d{t4} {target} foram bloqueados!,Moce psychiczne {t1} zostały zablokowane!,{t0}{t10} hat die PSI-Kraft {t7}{t10} blockiert!,{target} не может использовать психокинез!,{target} не може використовувати психокінез!,{t0}{target}的PSI力量被封印了！
BATTLE_MSG_STATUS_ROPE,{t0}{target} got tied up!,{t0}{target} s'est fait immobiliser ¦,{t0}{target} è stat{t6} imprigionat{t6}!,{target}は　からだが　かたまってしまった！,{target}{t0} 묶였다!,¡{t0}{target} fue atrapad{t6}!,¡{t0}{target} ha quedado atrapad{t6}!,{t0}{target} ficou tod{t4} amarrad{t4}!,{target} został{t4} związan{t5}!,{t0}{t10} wurde gefesselt!,{target} связан{t6}!,{target} зв'язан{t7}!,{t0}{target}被捆住了！
BATTLE_MSG_STATUS_SLEEPING,{t0}{target} fell asleep!,{t0}{target} s'est endormi{t6} ¦,{t0}{target} si è addormentat{t6}!,{target}は　ねむってしまった！,{target}{t0} 잠들었다!,¡{t0}{target} se durmió!,¡{t0}{target} se ha dormido!,{t0}{target} dormiu!,{target} zapadł{t4} w sen!,{t0}{t10} schlief ein!,{target} уснул{t6}!,{target} засну{t6}!,{t0}{target}睡着了！
BATTLE_MSG_STATUS_STONE,{t0}{target} got turned into a stone!,{t0}{target} a été changé{t6} en pierre ¦,{t0}{target} viene trasformat{t6} in pietra!,{target}は　いしになった！,{target}{t0} 돌로 변했다!,¡{t0}{target} fue convertido en piedra!,¡{t0}{target} se ha convertido en piedra!,{t0}{target} se transformou em pedra!,{target} zmienił{t4} się w kamień!,{t0}{t10} erstarrte zu Stein!,{target} обратил{t8} в камень!,{target} перетвори{t6}ся на каміння!,{t0}{target}被石化了！
BATTLE_MSG_STATUS_SUNSTROKED,{t0}{target} has sunstroke!,{t0}{target} a une insolation ¦,{t0}{target} è ustionat{t6}!,{target}は　にっしゃびょうになってしまった！,{target}{t0} 열사병에 걸렸다!,¡A {t1}{target} le ha dado una insolación!,¡A {t1}{target} le ha dado una insolación!,{target} pegou insolação!,{target} dostał{t4} udaru słonecznego!,{t0}{t10} hat einen Sonnenstich!,{target} получил{t6} солнечный удар!,{target} отрима{t6} сонячний удар!,{t0}{target}中暑了！
BATTLE_MSG_STATUS_ASTHMA_ALERT_1,{n0}{name} has trouble breathing...,{n0}{name} a du mal à respirer...,{n0}{name} fa fatica a respirare...,{name}は　ぜんそくの　ほっさがでた。,{name}{n0} 호흡 곤란을 겪고 있다...,{n0}{name} está teniendo problemas para respirar...,{n0}{name} tiene problemas para respirar...,{n0}{name} está com dificuldade para respirar...,{n2} ciężko złapać oddech...,{n0}{n10} hat Atemschwierigkeiten ...,{n2} трудно дышать...,{n2} важко дихати...,{n0}{name}的哮喘发作了…
BATTLE_MSG_STATUS_ASTHMA_ALERT_2,{n0}{name} is out of breath...,{n0}{name} suffoque...,{n0}{name} ha il fiatone...,{name}は　せきこみはじめた。\n[DELAY]・・・ゴホ　ゴホ。,{name}{n0} 숨이 가득 찼다...,{n0}{name} está sin aliento...,{n0}{name} está sin aliento...,{n0}{name} está sem fôlego...,{name} ledwo dyszy...,{n0}{n10} ist außer Atem ...,{name} задыхается...,{name} задихається...,{n0}{name}喘不过气了…
BATTLE_MSG_STATUS_ASTHMA_ALERT_3,{n0}{name} is passing out...,{n0}{name} sent ses poumons se fermer...,{n0}{name} sta per svenire...,{name}の　せきが　はげしくなってきた。\n [DELAY]・・・ゴホ　ゴホ　ゴホ。,{name}{n0} 기절했다...,{n0}{name} está desmayándose...,{n0}{name} está desmayándose...,{n0}{name} sente que vai desmaiar...,{name} zaczyna mdleć...,{n0}{n10} wird ohnmächtig ...,{name} синеет от лёгочной недостаточности...,{name} майже знепритомні{n6}...,{n0}{name}快要昏过去了…
BATTLE_MSG_STATUS_ASTHMA_ALERT_4,{n0}{name} could feel {n4} lungs go out!,{n0}{name} se sent sur le point de s'évanouir...,{n0}{name} si sente cedere i polmoni!,{name}は　むねを　くるしそうにしている！,{name}{n0} 폐가 찢어질 듯한 고통을 느끼고 있다!,¡{n0}{name} sintió sus pulmones colapsar!,¡{n0}{name} ha sentido sus pulmones colapsar!,{n0}{name} sentiu muita dor no peito!,Płuca {n1} wydają swój ostatni dech!,"{n0}{n10} spürt, wie {n4}e Lungen versagen!",{name} вот-вот потеряет сознание!,"{name} відчуває, як {n10} легені відмовляють!",{name}{n0}感觉{n4}肺都要吐出来了！
BATTLE_MSG_STATUS_ASTHMA_EFFECT,{n0}{name} couldn't breathe and was unable to act!,{n0}{name} n'a plus de souffle et se sent incapable d'agir ¦,{n0}{name} non respira e non riesce ad agire!,{name}は　ぜんそくの　ほっさがでた。\n [DELAY]・・・ゴホ　ゴホ　ゴホ。,"{name}{n0} 숨을 쉬지 못해, 행동할 수 없다!",¡{n0}{name} no podía respirar y fue incapaz de actuar!,¡{n0}{name} no puede respirar y es incapaz de actuar!,{n0}{name} não conseguiu agir pois estava sem ar!,{n2} braknie tchu i nie może nic zrobić!,{n0}{n10} konnte nicht atmen und wurde handlungsunfähig!,{name} не дышит и не может сражаться!,{name} посині{6} від кашлю і не може діяти!,{n0}{name}无法呼吸，动弹不得！
BATTLE_MSG_STATUS_BURNED_EFFECT,{n0}{name} took damage from the flames!,{n0}{name} subit les dégâts des flammes ¦,{n0}{name} subisce danno dalle fiamme!,{name}のからだに　ほのおがのこった！,{name}{n0} 화염에 의한 피해를 받았다!,¡{n0}{name} recibió daño por las llamas!,¡{n0}{name} ha recibido daño por las llamas!,{n0}{name} recebeu dano das chamas!,{name} otrzymuje obrażenia od płomieni!,{n0}{n10} nahm durch die Flammen Schaden!,{name} получает ожог!,{name} отримує шкоду від опіків!,{n0}{name}被灼伤了！
BATTLE_MSG_STATUS_COLD_EFFECT,{n0}{name} felt sick!,{n0}{name} est sacrément enrhumé{n6} ¦,{n0}{name} si sente male!,{name}は　きもちがわるくなった！,{name}{n0} 감기에 걸렸다!,¡{n0}{name} se sintió enferm{n6}!,¡{n0}{name} está resfriad{n6}!,{n0}{name} se sente resfriad{n4}!,{name} czuje się chor{n5}!,{n0}{n10} fühlte sich krank!,{name} плохо себя чувствует!,{name} погано себе відчуває!,{n0}{name}感到不适！
BATTLE_MSG_STATUS_CONFUSED_EFFECT,{n0}{name} is feeling a bit confused...,{n0}{name} est confus{n6}...,{n0}{name} è in confusione...,{name}は　わけがわからなくなっている・・・,{name}{n0} 약간 혼란스러워한다...,{n0}{name} se siente confundid{n6}...,{n0}{name} se siente un poco rar{n6}...,{n0}{name} está se sentindo confus{n4}...,{name} czuje się nieco zdezorientowan{n5}...,{n0}{n10} ist ein wenig verwirrt ...,{name} совсем потерял{n8}...,{name} зовсім розгуби{n6}ся...,{n0}{name}感觉有点混乱…
BATTLE_MSG_STATUS_FORGETFUL_EFFECT,{n0}{name} couldn't remember how to perform {n4} special skills!,{n0}{name} a oublié ses techniques spéciales ¦,{n0}{name} non ricorda come usare le sue abilità!,{name}は　とくぎをわすれてしまっている・・・,{name}{n0} 특수 기술의 사용법을 까먹어버렸다!,¡{n0}{name} no pudo recordar como ejecutar sus habilidades especiales!,¡{n0}{name} no recuerda cómo ejecutar técnicas especiales!,{n0}{name} não conseguiu se lembrar de como usar suas habilidades especiais!,"{name} nie może sobie przypomnieć, jak używać swoich zdolności specjalnych!","{n0}{n10} konnte sich nicht erinnern, wie {n4}e Spezial-Fähigkeit funktioniert!",{name} не может вспомнить свои специальные навыки!,"{name} не пам'ятає, як використовувати спеціальні навички!",{n0}{name}忘记如何使用{n4}特技了！
BATTLE_MSG_STATUS_NUMB_EFFECT,{n0}{name} is numb and can't move!,{n0}{name} est engourdi{n6} et ne peut pas bouger ¦,{n0}{name} è intorpidit{n6} e non riesce a muoversi!,{name}は　からだがしびれて　うごけない！,{name}{n0} 무감각해 움직일 수 없다!,¡{n0}{name} está entumecid{n6} y no puede moverse!,¡{n0}{name} está paralizad{n6} y no se puede mover!,{n0}{name} está dormente e não consegue se mover!,{name} zdrętwiał{n4} i nie może się ruszyć!,{n0}{n10} ist taub und kann sich nicht bewegen ...,{name} парализован{n6} и не может пошевелиться!,{name} онімі{n6} і не може поворухнутися!,{n0}{name}的身体麻痹了，无法移动！
BATTLE_MSG_STATUS_NAUSEA_EFFECT,{t0}{target} has no appetite at all...,{t0}{target} n'a pas d'appétit...,{t0}{target} non ha appetito...,しかし　{target}は　くちにいれるきには　なれなかった・・,{target}{t0} 입맛이 전혀 없다...,{t0}{target} no tiene apetito...,{t0}{target} no tiene ningún apetito...,{t0}{target} está sem apetite...,{target} zupełnie stracił{t4} apetyt...,{t0}{t10} hat überhaupt keinen Appetit ...,У {t1} пропал всякий аппетит...,У {t3} зовсім немає апетиту...,{t0}{target}没有任何食欲…
