key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO4_6,"[@]B-but,[DELAY:3] aren't you worried about hurting people?[WAIT@]You hit a building![DELAY] A-and you almost hit our school![WAIT@]I mean...[DELAY] c-can't you think about the bigger picture..?","[@]M-mais,[DELAY:3] vous n'avez pas peur de blesser des gens ?[WAIT@]Vous avez frappé un immeuble ![DELAY] V-vous avez failli toucher notre école, aussi ![WAIT@]Je veux dire...[DELAY] v-vous ne pouvez pas essayer de réfléchir aux conséquences...[DELAY] à une échelle plus large... ?","[@]P-Però,[DELAY:3] non ha paura di ferire delle persone?[WAIT@]Ha colpito un edificio![DELAY] E ha q-quasi preso la nostra scuola![WAIT@]Insomma...[DELAY] n-non può avere una visione d'insieme...?",[@]そ　[D:3]その　とちゅうで　まわりのことを[BR]みてないのは　きにならないのか？[W@]きみの　はっしゃした　ロケットで[BR]たてものが　くずれたんだぞ！[W@]ぼくたちの　がっこうにも　あたりそうだったし！[W@]もうすこし・・・[D][BR]ほかのひとに　ついて　かんがえてみたり[BR]してみたら　どうなんだ？,"[@]ㅎ-하지만,[DELAY] 사람들을 다치게 하는 건 걱정되지도 않으세요?[WAIT@]건물도 맞췄잖아요![DELAY] ㅎ-학교도 거의 맞출 뻔했고요![WAIT@]제 말은...[DELAY] 더 큰 그림을 보셔야 하는 거 아니냐고요...!","[@]P-pero,[DELAY:3] ¿no le preocupa herir a la gente?[WAIT@]¡Le pegó a un edificio![DELAY] ¡Y-y casi también a nuestra escuela![WAIT@]Digo...[DELAY] ¿n-no puede pensar sobre esto más ampliamente...?","[@]P-pero,[DELAY:3] ¿no le preocupa herir a alguien?\n[WAIT@]¡Ha alcanzado un edificio![DELAY] ¡Y-y casi alcanza el colegio!\n[WAIT@]Quiero decir...[DELAY] ¿n-no podría pensar pensar en el bien mayor...?","[@]M-mas,[DELAY:3] você não se importa se alguém se ferir?[WAIT@]Olha, você atingiu um prédio![DELAY] E q-quase acertou a nossa escola![WAIT@]Quero dizer...[DELAY] v-você não poderia pensar mais amplamente...?","[@]A-ale,[DELAY:3] czy nie boisz się, że skrzywdzisz ludzi?[WAIT@]Trafiłeś w budynek![DELAY] J-jak i prawie w naszą szkołę![WAIT@]Jakby...[DELAY] cz-czy nie myślisz o tym w szerszej skali?","[@]A-aber,[DELAY:3] fürchten Sie sich nicht Menschen zu verletzen?[WAIT@]Sie haben ein Gebäude getroffen![DELAY] U-und fast sogar unsere Schule![WAIT@]Ich meine ...[DELAY] K-können Sie nicht an das große Ganze denken ...?","[@]А как же другие люди?[D] Вы за них не волнуетесь?[W@]Ваша ракета уже попала по дому!..[D] И ещё одна[BR]к нам чуть в школу не прилетела![W@]М-может, лучше...[D] смотреть на это чуть шире?.. ",[@]А-але як же інши люди?[DELAY] Ви не боїтеся їм нашкодити?\n[WAIT@]Одна з ваших ракет прилетіла до будівлі![DELAY] А ще одна т-трохи не потрапила у нашу школу!\n[WAIT@]Хіба...[DELAY] н-не могли б ви мислити ширше?,[@]但、但是，[DELAY:3]你就不担心会伤到人吗？[WAIT@]你都砸中大楼了！[DELAY]而、而且还差点砸到我们学校！[WAIT@]我的意思是…[DELAY]天啊你就不能稍微考虑一下大局吗…？,
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO4_7,[@]The bigger picture?[WAIT@]Someone I...[DELAY] used to know said the worst thing you can do is not think big enough.[WAIT@]And that means taking care of liabilities[DELAY:5:3]...[DELAY] LIKE YOU!,"[@]Une échelle plus large ?[WAIT@]Quelqu'un que...[DELAY] j'ai connu disait autrefois que la pire chose que l'on puisse faire, c'est de ne pas penser assez grand.[WAIT@]Et ça implique de devoir s'occuper des éléments problématiques[DELAY:5:3]...[DELAY] TELS QUE VOUS !",[@]Una visione d'insieme?[WAIT@]Qualcuno che...[DELAY] conoscevo un tempo disse che la cosa peggiore che si può fare è non pensare abbastanza in grande.[WAIT@]E ciò vuol dire togliere di mezzo gli ostacoli[DELAY:5:3]...[DELAY] COME VOI!,[@]ほかの　ひと　だって？[W@]わしの　かつての　しりあいは・・・[D][BR]ほかの　ひとのことを　つねに[BR]あたまに　いれておけと　いっていた。[W@]それは　すなわち[D]　じゃまものを　[BR]はいじょすることを　わすれるな　ってことだ[D:5:3]・・・[D][BR]おまえたちの　ような　こどもでもな！,[@]더 큰 그림?[WAIT@]예전에 내가...[DELAY] 알던 누군가가 그랬지. 가장 큰 실수는 충분히 크게 생각해 보지 않은 거라고.[WAIT@]그 말인즉슨 방해되는 걸림돌들을 처리해야 한다는 뜻이지[DELAY:5:3]...[DELAY] 너희들 같이!,[@]¿Más ampliamente?[WAIT@]Alguien que...[DELAY] solía conocer me dijo que lo peor que puedes hacer es no pensar lo suficientemente amplio.[WAIT@]Y eso significa encargarme de los problemas...[DELAY:5:3]...[DELAY] ¡COMO USTEDES!,[@]¿El bien mayor?\n[WAIT@]Alguien que...[DELAY] conocía me dijo que lo peor que podías hacer es no pensar a lo grande.\n[WAIT@]Y eso significa encargarse de los lastres[DELAY:5:3]...[DELAY][BR]¡COMO VOSOTROS!,[@]Amplamente?[WAIT@]Uma pessoa que eu...[DELAY] conhecia me disse que a pior coisa que você pode fazer é não pensar grande o bastante.[WAIT@]E isso significa cuidar dos imprevistos[DELAY:5:3]...[DELAY] COMO VOCÊS!,"[@]Szerszej skali?[WAIT@]Ktoś kogo...[DELAY] znałem powiedział mi, że najgorszą rzeczą jaką można zrobić, to zawężać swoje myślenie.[WAIT@]Muszę więc pozbyć się ograniczeń[DELAY:5:3]...[DELAY] TAKICH JAK WY!","[@]Das große Ganze?[WAIT@]Jemand, den ich ...[DELAY] früher kannte, hat gesagt: das Schlimmste, was du machen kannst, ist, nicht groß genug zu denken.[WAIT@]Und das bedeutet, Bürden zu beseitigen[DELAY:5:3] ...[DELAY] WIE DICH!","[@]Смотреть шире?[W@]Когда-то мне один очень...[D] знакомый человек[D:5] сказал, что хуже всего — смотреть на ситуацию недостаточно широко.[W@]А это значит — устранить все мелкие препятствия[D:5:3]...[D] КОТОРЫЕ ТАК И МЕШАЮТСЯ МНЕ ПОД НОГАМИ!","[@]Думати ширше?\n[WAIT@]Колись один чоловік, якого я...[DELAY] знав,[D:5] сказав, що найгірше — це недостатньо широко мислити.\n[WAIT@]А це означає рішуче позбавлятися всіх дрібних перешкод[DELAY:5:3]...[DELAY] ЩО ЗАСТУПАЮТЬ МЕНІ ДОРОГУ!",[@]考虑大局？[WAIT@]我……[DELAY]以前有一个认识一个人说过，[WAITBR]最糟糕的事就是眼界太小，格局不够大。[WAIT@]那就意味着要把碍事的都处理掉…[DELAY]比如你！,
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO5_0,"[@]I'm sorry![DELAY] I'm so sorry![DELAY] P-please, have mercy![WAIT@]I'll stop the rockets, I swear! [DELAY:8]I dont know what came over me, just please spare me!","[@]Je suis désolé ![DELAY] Je suis tellement désolé ![DELAY] J-je vous en prie, ayez pitié ![WAIT@]Je vais arrêter les tirs de fusées, je vous le promets ![DELAY:8] Je ne sais pas ce qui m'a pris, mais s'il vous plaît, épargnez-moi !","[@]Mi dispiace![DELAY] Mi dispiace tanto![DELAY] A-Abbiate pietà, vi prego![WAIT@]Fermerò i missili, lo giuro! [DELAY:8]Non so cosa mi sia preso, perdonatemi!",[@]！！！　[D]す　すまない　[D]どうかゆるしてくれ！[WAIT@]ロケットの　はっしゃは　とめる！[DELAY:8][BR]わしの　こころのゆがみは　どうかしていた[D][BR]もう　ゆるしてくれ！,"[@]미안해![DELAY] 내가 미안해![DELAY] ㅈ-제발 자비를 베풀어줘![WAIT@]로켓도 멈출게, 정말로![DELAY:8] 무슨 일인지 정말 모르겠어. 그러니 제발 봐줘!","[@]¡Lo siento![DELAY] ¡Lo siento mucho![DELAY] ¡P-por favor, tengan piedad![WAIT@]¡Detendré los cohetes, lo juro! [DELAY:8]¡No se qué me pasó, por favor solo perdónenme!","[@]¡Lo siento![DELAY] ¡Lo siento muchísimo![DELAY] ¡P-por favor, tened piedad!\n[WAIT@]¡Detendré los cohetes, lo juro! [DELAY:8]¡No sé qué me pasó, perdonadme!\n","[@]Perdão![DELAY] Perdão![DELAY] P-por favor, eu te imploro![WAIT@]Juro que vou parar com os foguetes! [DELAY:8]Eu não sei o que deu em mim, tenha misericórdia!","[@]Przepraszam![DELAY] Tak bardzo przepraszam![DELAY] P-proszę, miejcie litość![WAIT@]Wstrzymam rakiety, obiecuję! [DELAY:8]Nie wiem, co mnie opętało, po prostu mi darujcie!","[@]Es tut mir leid![DELAY] Es tut mir so leid![DELAY] B-bitte, habt Erbarmen![WAIT@]Ich werde die Raketen stoppen, ich schwöre es! [DELAY:8]Ich weiß nicht, was über mich gekommen ist, bitte verschont mich!","[@]Простите![D] Простите меня![D] П-пожалуйста, смилуйтесь![W@]Я прекращу запускать ракеты, клянусь! [D:8]Я не знаю, что на меня нашло! Умоляю, пощадите!","[@]Вибачте![DELAY] Вибачте мені![DELAY] Б-будь ласка, змилуйтеся![DELAY:8] Я не знаю, що на мене найшло! Благаю, помилуйте!",[@]对不起！[DELAY]真的对不起！[DELAY]求、求你了，发发慈悲吧！[WAIT@]我保证会停止发射火箭！[BR][DELAY:8]我也不知道自己是怎么了，求你饶了我！,
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO5_1,"[@]Would you listen to us?[DELAY] We just want to talk!",[@]Vous voulez bien nous écouter ?[DELAY] On veut juste parler !,[@]Ci vuole ascoltare?[DELAY] Vogliamo solo parlare!,[@]なら　たたかうのは　もう　やめてくれないか？[DELAY][BR]ぼくたちは　はなしを　きいてほしいだけ　なんだ！,"[@]저희 말 좀 들어 주실래요?[DELAY] 저희는 그냥 대화하고 싶을 뿐이라고요!","[@]¿Nos podría escuchar?[DELAY] ¡Sólo queremos hablar!","[@]¿Podría escucharnos?[DELAY] ¡Solo queremos hablar!",[@]Você poderia nos escutar?[DELAY] A gente só quer conversar!,[@]Czy możesz nas wysłuchać?[DELAY] Chcemy tylko porozmawiać!,[@]Würden Sie uns zuhören?[DELAY] Wir wollen nur reden!,"[@]Вы хотя бы нас послушаете?[D] Давайте просто поговорим!","[@]Ви хоча б нас послухаєте?[DELAY] Ми просто хочемо поговорити!",[@]你就不能听我们一句吗？[DELAY]我们只是想谈谈！,
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO5_2,"[@]Please, I didn't mean to![WAIT@]This isn't how it was supposed to be![WAIT@]It’s all a big mistake![DELAY] I don't...[DELAY] I[DELAY:3:3]...","[@]Pitié, je ne voulais pas ![WAIT@]Ce n'était pas censé se passer comme ça ![WAIT@]Toute cette histoire n'était qu'une terrible erreur !","[@]Vi prego, non era la mia intenzione![WAIT@]Non doveva andare così![WAIT@]È andato tutto male![DELAY] Io non...[DELAY] non[DELAY:3:3]...",[@]ああ　きくとも！[WAIT@]こんなことに　なるはず　なかったんだ![WAIT@]すべては　ごかい　だったんだ！[D][BR]わしは・・・[D]なんということを・・・,"[@]제발, 그럴 생각은 아니었어![WAIT@]이렇게까지 할 생각이 아니었다고![WAIT@]전부 엄청난 실수였어![DELAY] 나는...[DELAY] 잘...[DELAY] 난[DELAY:3:3]...","[@]¡Por favor, no era mi intención![WAIT@]¡No se suponía que iba a ser así![WAIT@]¡Fue un gran error![DELAY] Yo no...[DELAY] Yo[DELAY:3:3]...","[@]¡Por favor, no era mi intención!\n[WAIT@]¡Esto no tenía que ser así!\n[WAIT@]¡Es todo un gran error![DELAY] Yo no...[DELAY] Yo[DELAY:3:3]...","[@]Olha, não era a minha intenção![WAIT@]Não era para ser assim![WAIT@]Foi tudo um mal-entendido![DELAY] Eu não...[DELAY] Eu[DELAY:3:3]...","[@]Błagam, ja nie chciałem![WAIT@]To nie tak miało być![WAIT@]To wszystko to wielka pomyłka![DELAY] Ja nie...[DELAY] Ja[DELAY:3:3]...","[@]Bitte, das war nicht meine Absicht![WAIT@]So sollte das doch gar nicht laufen![WAIT@]Das ist alles ein großes Missverständnis![DELAY] Ich habe nicht ...[DELAY] Ich[DELAY:3:3] ...","[@]Я этого не хотел, правда![W@]Всё должно было быть совсем иначе![W@]Это огромная ошибка![D] Я не...[D] я не[D:3:3]...","[@]Я цього не хотів, правда![WAIT@]Так не повинно було бути![WAIT@]Це величезна помилка![DELAY] Я не...[DELAY] я[DELAY:3:3]...",[@]求你了，我不是故意的！[WAIT@]事情不该变成这样的！[WAIT@]全都是误会！[DELAY]我不知道…[DELAY]我……,
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO5_3,[@]How could I[DELAY:5:3]...[WAIT@]W-what have I done?!,[@]Comment ai-je[DELAY:5:3]...[WAIT@]Q-qu'est-ce que j'ai fait ?!,[@]Come ho potuto[DELAY:5:3]...[WAIT@]C-Che cosa ho fatto?!,[@]まさか　わしは[DELAY:5:3]・・・[WAIT@]いったい　なんてことを　したんだ？！,[@]내가 대체 무슨...[DELAY:5:3][WAIT@]ㄴ-내가 무슨 짓을 한 거지?!,[@]Cómo pude haber[DELAY:5:3]...[WAIT@]¡¿Q-qué es lo que he hecho?!,[@]¿Cómo he podido[DELAY:5:3]...?\n[WAIT@]¿Q-qué he hecho[DELAY:5:3]..?,[@]Como eu pude[DELAY:5:3]...?[WAIT@]O-o que foi que eu fiz?!,[@]Jak mogłem[DELAY:5:3]...[WAIT@]C-co ja zrobiłem?!,[@]Wie konnte ich[DELAY:5:3] ... nur ...[WAIT@]W-was habe ich getan?!,[@]Да как я мог[D:5:3]...[W@]Ч-что я натворил?!,[@]Як я міг[DELAY:5:3]...[WAIT@]Щ-що я накоїв?!,[@]我怎么能…[WAIT@]我、我都做了什么？！,
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO5_4,"[@]Did something happen to you, sir?","[@]Il vous est arrivé quelque chose, monsieur ?","[@]Cosa le è successo, signore?",[@]・・・どうか　されましたか？,"[@]무슨 일이 있었던 건가요, 박사님?","[@]¿Acaso le pasó algo, señor?","[@]¿Le ha ocurrido algo, señor?",[@]Aconteceu alguma coisa com o senhor?,[@]Czy coś się Panu stało?,"[@]Ist Ihnen etwas zugestoßen, Sir?","[@]Сэр, что с вами случилось?","[@]Сер, що з вами трапилось?",[@]先生，您是不是出什么事了？,
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO5_5,"[@]I knew it’d be difficult, trying to manage the factory by myself...[DELAY:10] The workload, the pressure...[WAIT@]But h-how could it all go to my head?[WAIT@]It's like...[DELAY] something was telling me that I was in danger... [DELAY:10]Whispering to me,[DELAY] saying that I had to protect myself from that shadow,[DELAY] no matter the cost.","[@]Je savais que ce serait difficile, d'essayer de m'occuper de l'usine par moi-même...[DELAY:10] La charge de travail, la pression...[WAIT@]Mais c-comment tout ça a-t-il pu me monter à la tête ?[WAIT@]C'est comme si...[DELAY] quelqu'un m'avait fait savoir que j'étais en danger...[WAITBR]Comme si une petite voix m'avait murmuré[DELAY] que je devais me protéger de cette ombre,[DELAY] quoi qu'il en coûte.","[@]Sapevo che sarebbe stato difficile gestire la fabbrica da solo...[DELAY:10] Il carico di lavoro, la pressione...[WAIT@]Ma c-come ha fatto a darmi alla testa?[WAIT@]È come...[DELAY] come se qualcosa mi stesse dicendo che ero in pericolo... [DELAY:10]Sussurandomi[DELAY] che dovevo proteggermi da quell'ombra,[DELAY] a ogni costo.",[@]わかっていたんだ[D][BR]こうじょうを　ひとりで　かんりすることが[BR]たいへんだと　いうことは。[W@]しごとの　かずかず　[D:10]ざんぎょうの　ひび・・・[WAIT@]なのに　なぜ[D]　わしは　ここまで[BR]ゆがんでしまったの　だろうか？[WAIT@]まるでなにかが　ささやいている　ようだったんだ。[W@]きけんなことが　おこると・・・[BR]すべてを　ぎせいにしてまで[BR]じぶんを　まもるべきだと。,"[@]혼자서 공장을 운영한다는 게 얼마나 힘든지는 알고 있었어...[DELAY:10] 업무량도, 압박감도...[WAIT@]ㅎ-하지만 어쩌다가 이렇게 되어 버린 거지?[WAIT@]마치...[DELAY] 무언가가 내가 위험에 처해 있다고 속삭이는 것 같았어...[DELAY:10] 계속 귓가에 대고,[DELAY] 그 어떤 대가를 치러서라도 그 그림자로부터,[DELAY] 나를 지켜야 한다며...","[@]Sabía que iba a ser difícil, intentar manejar la fábrica yo sólo...[DELAY:10] Todo el trabajo, la presión...[WAIT@]¿Pero c-cómo pude dejar que todo se me fuera a la cabeza?[WAIT@]Es como si...[DELAY] algo me estuviera diciendo que estaba en peligro... [DELAY:10]Susurrándome,[DELAY] diciendo que tenía que protegerme de esa sombra,[DELAY] sin importar el costo.","[@]Sabía que sería difícil intentar gestionar la fábrica yo solo...[DELAY:10] La carga de trabajo, la presión...\n[WAIT@]¿P-pero cómo se me ha podido subir todo a la cabeza?\n[WAIT@]Es como si...[DELAY] algo me estuviera diciendo que corría peligro... [DELAY:10]Susurrándome,[DELAY] diciendo que tenía que protegerme de la sombra,[DELAY] costara lo que costara.","[@]Eu sabia que não seria fácil cuidar da fábrica sozinho...[DELAY:10] Era tanto trabalho, tanta pressão...[WAIT@]Mas c-como pude deixar isso mexer comigo?[WAIT@]Era como se...[DELAY] algo dissesse que eu corria perigo...[DELAY:10] Uma voz baixinha,[DELAY] ordenando que eu me protegesse daquela sombra,[DELAY] custasse o que custasse.","[@]Wiedziałem, że nie będzie to łatwe, zarządzać fabryką samemu...[DELAY:10] Nakład pracy, presja...[WAIT@]Ale j-jak mogło mi to tak uderzyć do głowy?[WAIT@]To tak, jakby...[DELAY] coś mi mówiło, że jestem w niebezpieczeństwie... [DELAY:10]Szeptało do mnie,[DELAY] żebym bronił się od tego cienia,[DELAY] bronił się za wszelką cenę.","[@]Ich wusste, es wird schwierig werden, die Fabrik allein zu leiten ...[DELAY:10] Die Arbeitslast, der Druck ...[WAIT@]Aber w-wie konnte mir das alles so zu Kopf steigen?[WAIT@]Es ist, als ...[DELAY] hätte mir etwas gesagt, ich sei in Gefahr ... [DELAY:10]Es flüsterte in mein Ohr,[DELAY] ich müsse mich vor diesem Schatten schützen.[DELAY] Koste es, was es wolle.","[@]Я, конечно, знал, насколько будет тяжело руководить заводом в одиночку...[D:10] Сплошная нервотрёпка...[W@]Но чтобы всё настолько затмило мой разум?[W@]Мне как будто...[D] что-то говорило...[D:10] шептало о том,[BR]что я в опасности...[D] что я должен защититься[BR]от тени любой ценой.","[@]Я знав, що мені буде важко керувати заводом наодинці...[DELAY:10] Постійний стрес, тиск з кожної сторони...\n[WAIT@]Але як це в-все затьмарило мені розум?\n[WAIT@]Начебто...[DELAY] щось казало мені, що я в небезпеці... [WAIT@]Шептало про те,[DELAY] що я повинен захиститися від тіні за будь-яку ціну.",[@]我就知道，这工厂靠我一个人撑着太难了…[BR][DELAY:10]工作量和压力都非常大…[WAIT@]可、可这些事怎么会冲昏我的头呢？[WAIT@]就好像…[DELAY]有什么东西在告诉我，我很危险…[WAIT@]它在我耳边低语，[DELAY]我必须不惜一切代价，保护好自己，远离那个黑影。,
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO5_6,"[@]Hang on,[DELAY:4] if it was something else all along...[WAIT@]Then was the shadow you speak of even real?","[@]Attendez un peu,[DELAY:4] si c'était quelqu’un d'autre depuis le début...[WAIT@]Alors est-ce qu'elle était vraiment réelle, cette ombre dont vous parlez ?","[@]Un attimo,[DELAY:4] se è stata colpa di qualcos'altro...[WAIT@]L'ombra di cui parla esiste davvero?",[@]もし[D:4]　そのなにかが　げんいんだと　するなら・・・[WAIT@]きみが　みたという　かげは[BR]はたして　ほんものだと　いえるのか？,"[@]잠시만요,[DELAY:4] 그게 전부 다른 무언가의 영향이었다면...[WAIT@]박사님이 말한 그림자도 실제로 존재했던 게 맞나요?","[@]Espérate, si era algo mas todo este tiempo...[WAIT@]¿La sombra de la que habla siquiera fue real?","[@]Un momento,[DELAY:4] si todo este tiempo se trataba de algo más...\n[WAIT@]¿Entonces esa sombra de la que hablabas existió siquiera?","[@]Peraí,[DELAY:4] se tinha outra coisa o tempo todo...[WAIT@]Então essa tal sombra que você falou era real?","[@]Zaraz,[DELAY:4] skoro to od początku było coś innego...[WAIT@]To czy ten cień, o którym mówisz, w ogóle istnieje?","[@]Einen Moment,[DELAY:4] wenn es die ganze Zeit über etwas anderes war ...[WAIT@]War der Schatten, den Sie meinten, dann überhaupt echt?","[@]Погодите,[D:4] а если вы были под этим влиянием...[W@]То тени, может, и не было вообще?","[@]Хвилинку,[D:5] якщо це був якийсь сторонній вплив...\n[W@]То чи тінь, про яку ви кажете, взагалі існувала?",[@]等等，[DELAY:4]如果从头到尾都是别的东西在作祟…[WAIT@]那你说那个什么黑影，是真的存在吗？,
DIALOGUE_MERRYSVILLE_CUTSCENES_DISTORTO5_7,"[@]I...[DELAY] I don't know, anymore.[WAIT@]It was feeding into my fears...[DELAY] amplifying my worst, darkest thoughts...[WAIT@]It had a name,[DELAY:3] I think.[WAIT@]It kept coming up in my mind...[DELAY] something too frightening to say, let alone remember...[WAIT@]I think it started with G[DELAY:5:3]...[DELAY] Oh, I can't say it![WAIT@]Agh![DELAY] How could I let myself listen to it?!","[@]Je...[DELAY] maintenant, je n'en sais plus rien.[WAIT@]Il alimentait mes peurs...[DELAY] amplifiant mes pensées les plus terribles, les plus noires...[WAIT@]Il avait un nom,[DELAY:3] je crois.[WAIT@]Il me revenait sans cesse à l'esprit...[DELAY] Un nom trop effrayant pour être prononcé, et plus encore pour être remémoré...[WAIT@]Je crois qu'il commençait par un G[DELAY:5:3...[DELAY] Ah, je ne peux pas le dire ![WAIT@]Agh ![DELAY]Comment ai-je pu me laisser aller à l'écouter ?!","[@]Io...[DELAY] non ne sono più così sicuro.[WAIT@]Si nutriva delle mie paure...[DELAY] amplificava i miei pensieri peggiori...[WAIT@]Aveva un nome,[DELAY:3] penso.[WAIT@]Continuava a venirmi alla mente...[DELAY] era troppo spaventoso da dire, figuriamoci da ricordare...[WAIT@]Credo iniziasse con G[DELAY:5:3]...[DELAY] Oh, non posso dirlo![WAIT@]Agh![DELAY] Come ho potuto dare ascolto a quella voce?!",[@]わ・・・[DELAY]わしには　もうわからん・・・[WAIT@]あれは　わしの　こころのなかの[BR]ふあんを　ひきだし・・・[DELAY][BR]きょうふと　くらい　かんじょうを　ふくらませた。[WAIT@]たしか　なまえが　あったはずだ。[W@]くちに　だすにも　おそろしい[D][BR]おもいだしたくもない　なまえが。[W@]そのなは　たしか　ギ[DELAY:5:3]・・・[DELAY][BR]ああ[D]　なんてぶきみな　なまえなんだ！[WAIT@]いったい　なぜ　わしは[BR]そいつの　いうとおりに　してたんだ？！,"[@]ㅁ...[DELAY]모르겠어, 아무것도.[WAIT@]그건 내 두려움을 불러일으키더군...[DELAY] 가장 어둡고 끔찍한 생각들을 부풀리며...[WAIT@]그래, 이름도 있었던 거 같군.[DELAY:3] 아마.[WAIT@]계속 머릿속을 헤집어놨지...[DELAY] 입에 담기도, 기억하기도 두려운 이름이었어...[WAIT@]아마 ㄱ...으로 시작했던 것 같은데[DELAY:5:3]...[DELAY] 아, 역시 말할 수 없겠어![DELAY] 으! 내가 어떻게 그런 말을 들은 거지?!","[@]Yo...[DELAY] ya no lo sé.[WAIT@]Se estaba alimentando de mis miedos...[DELAY] amplificando mis peores, más oscuros pensamientos...[WAIT@]Tenía un nombre,[DELAY:3] creo.[WAIT@]Seguía apareciendo en mi mente...[DELAY] algo demasiado aterrador de decir, mucho menos recordar.[WAIT@]Creo que comenzaba con G[DELAY:5:3]...[DELAY] ¡Ay, no lo puedo ni decir![WAIT@]¡Agh![DELAY] ¡¿Cómo pude dejar que mi mente escuchara a esa voz?!","[@]Yo...[DELAY] ya no sé.\n[WAIT@]Se alimentaba de mis miedos...[DELAY] amplificando mis peores y más oscuros pensamientos...\n[WAIT@]Tenía un nombre,[DELAY:3] creo.\n[WAIT@]No paraba de aparecérseme en la mente...[DELAY] algo demasiado aterrador para decir, y mucho menos para recordar...\n[WAIT@]Creo que empezaba por G[DELAY:5:3]...[DELAY] ¡Ah, no puedo decirlo!\n[WAIT@]¡Agh![DELAY] ¡¿Cómo he podido permitirme escuchar esa voz?!","[@]Eu...[DELAY] já não sei mais.[WAIT@]Isso ficava alimentando meus temores...[DELAY] reforçando meus pensamentos mais sombrios...[WAIT@]Tinha um nome,[DELAY:3] se não me engano.[WAIT@]Ficava aparecendo na minha cabeça...[DELAY] era pavoroso de pronunciar, não gosto nem de lembrar...[WAIT@]Acho que começava com G[DELAY:5:3]...[DELAY] Oh, não consigo dizer![WAIT@]Argh![DELAY] Como fui dar ouvidos a essa coisa?!","[@]Ja...[DELAY] już sam nie wiem.[WAIT@]To coś podsycało moje lęki...[DELAY] potęgowało moje najgorsze, najmroczniejsze myśli...[WAIT@]Chyba nawet[DELAY:3] miało swoje imię.[WAIT@]Ciągle krążyło mi po głowie...[DELAY] coś zbyt strasznego do wymówienia, a co dopiero do zapamiętania...[WAIT@]Chyba zaczynało się na G[DELAY:5:3]...[DELAY] Nie, nie mogę tego wymówić![WAIT@]Ach![DELAY] Jak mogłem pozwolić sobie tego słuchać?!","[@]Ich ...[DELAY] Ich weiß es nicht mehr.[WAIT@]Es hat mir Ängste eingeschürt ...[DELAY] meine schlimmsten, dunkelsten Gedanken verstärkt ...[WAIT@]Es hatte einen Namen,[DELAY:3] meine ich.[WAIT@]Es ging mir endlos durch den Kopf ...[DELAY] etwas, das zu verstörend war, um es auszusprechen, geschweige denn, daran zu denken ... [WAIT@]Ich glaube, es fing mit G an[DELAY:5:3] ...[DELAY] Oh, ich kann es nicht sagen![WAIT@]Agh![DELAY] Wie konnte ich ihm nur gehorchen?!","[@]Теперь мне...[D] трудно сказать.[W@]Что-то подпитывало мои страхи...[D] усиливало мои самые ужасные опасения...[W@]У него вроде даже имя было.[W@]Это имя постоянно всплывало у меня в голове...[D][BR]Его не то что произносить — его и вспоминать страшно...[W@]Кажется, оно начиналось на «Г»[D:5:3]...[D] Нет, никак не могу произнести![W@]Чёрт,[D] да как я вообще мог этому подчиниться?!","[@]Я...[DELAY] Я більше не певен.\n[WAIT@]Цей голос підживлював мої страхи...[DELAY] посилював мої найгірші, найтемніші думки...\n[WAIT@]У нього навіть було ім'я.\n[WAIT@]Воно постійно спливало в мене в голові... [DELAY] Його не те, що вимовляти, але і згадувати страшно...\n[WAIT@]Здається, воно починалося на Г[DELAY:5:3]...[DELAY] Боже, я н-не можу це вимовити!\n[WAIT@]Ах![DELAY] Та як я тільки міг цьому підкоритися?!\n",[@]我…[DELAY]我也不知道了。[WAIT@]它一直在利用我的恐惧…[DELAY]放大我最坏、最阴暗的想法…[WAIT@]它似乎有个名字，[DELAY:3]我想想。[WAIT@]那个名字一直在我脑海里浮现…[WAITBR]一个可怕到说不出口，甚至记不起来的名字…[WAIT@]我记得是以“吉”字开头的…[DELAY]呃，我说不出口！[WAIT@]可恶！[DELAY]我怎么就能让它摆布我呢？！,
